 

stn;time;rti150yx
STU;1900;19001205
STU;1901;19010405
STU;1902;19020517
STU;1903;19030819
STU;1904;19040625
STU;1905;19050805
STU;1906;19060520
STU;1907;19070310
STU;1908;19080904
STU;1909;19090709
STU;1910;19100119
STU;1911;19110225
STU;1912;19120624
STU;1913;19131112
STU;1914;19140326
STU;1915;19151105
STU;1916;19160609
STU;1917;19171121
STU;1918;19180910
STU;1919;19191223
STU;1920;19200111
STU;1921;19211103
STU;1922;19220610
STU;1923;19231021
STU;1924;19240429
STU;1925;19251220
STU;1926;19260926
STU;1927;19270604
STU;1928;19280930
STU;1929;19290706
STU;1930;19300718
STU;1931;19310624
STU;1932;19320309
STU;1933;19330707
STU;1934;19340909
STU;1935;19351201
STU;1936;19360429
STU;1937;19370318
STU;1938;19380813
STU;1939;19391007
STU;1940;19400625
STU;1941;19411207
STU;1942;19420612
STU;1943;19431128
STU;1944;19441107
STU;1945;19450626
STU;1946;19460825
STU;1947;19471115
STU;1948;19480705
STU;1949;19491217
STU;1950;19501116
STU;1951;19511022
STU;1952;19521025
STU;1953;19530625
STU;1954;19540821
STU;1955;19550728
STU;1956;19560126
STU;1957;19570708
STU;1958;19580701
STU;1959;19591223
STU;1960;19600811
STU;1961;19610714
STU;1962;19620101
STU;1963;19630717
STU;1964;19640829
STU;1965;19650822
STU;1966;19660808
STU;1967;19671116
STU;1968;19680921
STU;1969;19690618
STU;1970;19700814
STU;1971;19710606
STU;1972;19721122
STU;1973;19730623
STU;1974;19741019
STU;1975;19750526
STU;1976;19760726
STU;1977;19770428
STU;1978;19780807
STU;1979;19791106
STU;1980;19801007
STU;1981;19810525
STU;1982;19820108
STU;1983;19831126
STU;1984;19840731
STU;1985;19851228
STU;1986;19861218
STU;1987;19870925
STU;1988;19881204
STU;1989;19890827
STU;1990;19900214
STU;1991;19911221
STU;1992;19921028
STU;1993;19930710
STU;1994;19940518
STU;1995;19951224
STU;1996;19960621
STU;1997;19970621
STU;1998;19981103
STU;1999;19990128
STU;2000;20000613
STU;2001;20010715
STU;2002;20021102
STU;2003;20030704
STU;2004;20040112
STU;2005;20050416
STU;2006;20060917
STU;2007;20070808
STU;2008;20080913
STU;2009;20090526
STU;2010;20100814
STU;2011;20110712
STU;2012;20121104
STU;2013;20130729
STU;2014;20140623
STU;2015;20151120
STU;2016;20160711
STU;2017;20170603
STU;2018;20181202
STU;2019;20190728
STU;2020;20200816
