 

stn;time;rsd300y0
STH;1900;5
STH;1901;5
STH;1902;3
STH;1903;2
STH;1904;5
STH;1905;8
STH;1906;7
STH;1907;6
STH;1908;8
STH;1909;4
STH;1910;9
STH;1911;1
STH;1912;6
STH;1913;4
STH;1914;4
STH;1915;6
STH;1916;7
STH;1917;9
STH;1918;9
STH;1919;4
STH;1920;4
STH;1921;1
STH;1922;7
STH;1923;9
STH;1924;7
STH;1925;6
STH;1926;4
STH;1927;7
STH;1928;7
STH;1929;5
STH;1930;10
STH;1931;7
STH;1932;10
STH;1933;3
STH;1934;4
STH;1935;10
STH;1936;7
STH;1937;6
STH;1938;6
STH;1939;8
STH;1940;11
STH;1941;1
STH;1942;4
STH;1943;3
STH;1944;9
STH;1945;2
STH;1946;7
STH;1947;2
STH;1948;6
STH;1949;0
STH;1950;6
STH;1951;3
STH;1952;8
STH;1953;5
STH;1954;6
STH;1955;7
STH;1956;6
STH;1957;6
STH;1958;6
STH;1959;2
STH;1960;4
STH;1961;4
STH;1962;4
STH;1963;5
STH;1964;4
STH;1965;6
STH;1966;6
STH;1967;3
STH;1968;5
STH;1969;5
STH;1970;4
STH;1971;3
STH;1972;7
STH;1973;4
STH;1974;4
STH;1975;2
STH;1976;4
STH;1977;6
STH;1978;7
