 

stn;time;fklnd3m0
CRM;201706;0
CRM;201707;0
CRM;201708;0
CRM;201709;1
CRM;201710;0
CRM;201711;0
CRM;201712;0
CRM;201801;2
CRM;201802;0
CRM;201803;0
CRM;201804;0
CRM;201805;0
CRM;201806;0
CRM;201807;0
CRM;201808;0
CRM;201809;0
CRM;201810;0
CRM;201811;0
CRM;201812;2
CRM;201901;0
CRM;201902;1
CRM;201903;0
CRM;201904;0
CRM;201905;0
CRM;201906;0
CRM;201907;0
CRM;201908;0
CRM;201909;0
CRM;201910;0
CRM;201911;0
CRM;201912;0
CRM;202001;1
CRM;202002;1
CRM;202003;0
CRM;202004;0
CRM;202005;1
CRM;202006;0
CRM;202007;0
CRM;202008;0
CRM;202009;0
CRM;202010;0
CRM;202011;0
CRM;202012;0
CRM;202101;1
CRM;202102;0
CRM;202103;0
