 

stn;time;hns000mx
HEK;201211;0
HEK;201212;28
HEK;201301;5
HEK;201302;11
HEK;201303;3
HEK;201304;1
HEK;201305;0
HEK;201306;0
HEK;201307;0
HEK;201308;0
HEK;201309;0
HEK;201310;0
HEK;201311;13
HEK;201312;0
HEK;201401;0
HEK;201402;1
HEK;201403;3
HEK;201404;0
HEK;201405;0
HEK;201406;0
HEK;201407;0
HEK;201408;0
HEK;201409;0
HEK;201410;0
HEK;201411;0
HEK;201412;23
HEK;201501;12
HEK;201502;24
HEK;201503;0
HEK;201504;0
HEK;201505;0
HEK;201506;0
HEK;201507;0
HEK;201508;0
HEK;201509;0
HEK;201510;0
HEK;201511;3
