 

stn;time;tre200dx
GES;20150311;8.7
GES;20150312;9.8
GES;20150313;8.6
GES;20150314;7.7
GES;20150315;11.7
GES;20150316;13.0
GES;20150317;16.5
GES;20150318;15.8
GES;20150319;14.2
GES;20150320;12.2
GES;20150321;8.3
GES;20150322;6.9
GES;20150323;11.3
GES;20150324;15.2
GES;20150325;13.7
GES;20150326;6.6
GES;20150327;8.4
GES;20150328;11.4
GES;20150329;11.8
GES;20150330;12.5
GES;20150331;18.2
GES;20150401;8.6
GES;20150402;7.7
GES;20150403;8.4
GES;20150404;6.2
GES;20150405;7.1
GES;20150406;7.4
GES;20150407;9.5
GES;20150408;13.4
GES;20150409;17.2
GES;20150410;19.0
GES;20150411;15.1
GES;20150412;17.9
GES;20150413;18.7
GES;20150414;18.6
GES;20150415;21.0
GES;20150416;18.8
GES;20150417;12.6
GES;20150418;9.2
GES;20150419;13.5
GES;20150420;16.4
GES;20150421;18.6
GES;20150422;20.7
GES;20150423;17.0
GES;20150424;19.6
GES;20150425;16.7
GES;20150426;19.3
GES;20150427;17.9
GES;20150428;11.6
GES;20150429;12.6
GES;20150430;16.2
GES;20150501;13.4
GES;20150502;16.3
GES;20150503;18.3
GES;20150504;22.7
GES;20150505;23.4
GES;20150506;17.3
GES;20150507;17.3
GES;20150508;19.7
GES;20150509;18.3
GES;20150510;20.1
GES;20150511;23.7
GES;20150512;26.3
GES;20150513;24.9
GES;20150514;22.7
GES;20150515;11.3
GES;20150516;17.0
GES;20150517;17.9
GES;20150518;21.3
GES;20150519;14.5
GES;20150520;9.1
GES;20150521;8.6
GES;20150522;12.8
GES;20150523;13.7
GES;20150524;16.9
GES;20150525;17.2
GES;20150526;13.3
GES;20150527;15.6
GES;20150528;19.9
GES;20150529;22.6
GES;20150530;18.8
GES;20150531;21.2
GES;20150601;21.9
GES;20150602;24.0
GES;20150603;26.0
GES;20150604;26.5
GES;20150605;28.5
GES;20150606;28.5
GES;20150607;26.4
GES;20150608;22.6
GES;20150609;15.3
GES;20150610;17.8
GES;20150611;24.2
GES;20150612;26.2
GES;20150613;23.8
GES;20150614;21.5
GES;20150615;17.6
GES;20150616;19.8
GES;20150617;20.8
GES;20150618;18.1
GES;20150619;19.2
GES;20150620;14.4
GES;20150621;18.9
GES;20150622;22.5
GES;20150623;16.4
GES;20150624;20.6
GES;20150625;22.6
GES;20150626;24.9
GES;20150627;23.1
GES;20150628;24.5
GES;20150629;25.4
GES;20150630;28.1
GES;20150701;29.8
GES;20150702;31.6
GES;20150703;31.7
GES;20150704;32.5
GES;20150705;32.9
GES;20150706;28.0
GES;20150707;33.2
GES;20150708;21.5
GES;20150709;22.0
GES;20150710;24.3
GES;20150711;30.0
GES;20150712;27.6
GES;20150713;25.1
GES;20150714;27.7
GES;20150715;28.3
GES;20150716;30.7
GES;20150717;30.1
GES;20150718;26.2
GES;20150719;29.8
GES;20150720;27.9
GES;20150721;30.0
GES;20150722;29.2
GES;20150723;22.9
GES;20150724;27.6
GES;20150725;22.9
GES;20150726;20.3
GES;20150727;21.9
GES;20150728;19.2
GES;20150729;18.0
GES;20150730;18.7
GES;20150731;21.7
GES;20150801;19.9
GES;20150802;24.0
GES;20150803;28.0
GES;20150804;26.0
GES;20150805;26.9
GES;20150806;31.3
GES;20150807;33.0
GES;20150808;31.4
GES;20150809;25.7
GES;20150810;25.4
GES;20150811;27.5
GES;20150812;29.6
GES;20150813;29.9
GES;20150814;22.1
GES;20150815;16.7
GES;20150816;15.0
GES;20150817;18.7
GES;20150818;17.6
GES;20150819;14.2
GES;20150820;20.6
GES;20150821;22.9
GES;20150822;23.4
GES;20150823;22.2
GES;20150824;21.7
GES;20150825;20.2
GES;20150826;23.8
GES;20150827;26.5
GES;20150828;28.4
GES;20150829;27.9
GES;20150830;29.9
GES;20150831;28.5
GES;20150901;23.1
GES;20150902;18.7
GES;20150903;16.2
GES;20150904;19.5
GES;20150905;14.6
GES;20150906;13.2
GES;20150907;16.9
GES;20150908;18.3
GES;20150909;18.8
GES;20150910;16.0
GES;20150911;19.5
GES;20150912;24.9
GES;20150913;24.0
GES;20150914;19.5
GES;20150915;16.9
GES;20150916;27.0
GES;20150917;17.8
GES;20150918;14.9
GES;20150919;17.7
GES;20150920;16.6
GES;20150921;16.2
GES;20150922;16.2
GES;20150923;10.8
GES;20150924;15.4
GES;20150925;16.3
GES;20150926;14.5
GES;20150927;14.1
GES;20150928;12.9
GES;20150929;13.2
GES;20150930;10.2
GES;20151001;13.3
GES;20151002;14.6
GES;20151003;18.1
GES;20151004;15.9
GES;20151005;17.5
GES;20151006;16.0
GES;20151007;13.4
GES;20151008;13.7
GES;20151009;14.2
GES;20151010;11.3
GES;20151011;13.9
GES;20151012;13.3
GES;20151013;11.8
GES;20151014;8.7
GES;20151015;6.2
GES;20151016;7.0
GES;20151017;7.2
GES;20151018;7.8
GES;20151019;8.5
GES;20151020;8.3
GES;20151021;7.9
GES;20151022;10.7
GES;20151023;12.6
GES;20151024;12.7
GES;20151025;14.1
GES;20151026;10.2
GES;20151027;10.0
GES;20151028;17.5
GES;20151029;11.3
GES;20151030;12.6
GES;20151031;10.3
GES;20151101;8.6
GES;20151102;8.4
GES;20151103;13.2
GES;20151104;14.9
GES;20151105;14.4
GES;20151106;16.7
GES;20151107;17.1
GES;20151108;15.9
GES;20151109;18.9
GES;20151110;14.9
GES;20151111;10.9
GES;20151112;7.8
GES;20151113;9.4
GES;20151114;11.5
GES;20151115;13.6
GES;20151116;15.4
GES;20151117;14.5
GES;20151118;16.8
GES;20151119;18.1
GES;20151120;18.5
GES;20151121;6.0
GES;20151122;3.0
GES;20151123;3.1
GES;20151124;2.6
GES;20151125;3.0
GES;20151126;2.9
GES;20151127;3.4
GES;20151128;2.9
GES;20151129;7.8
GES;20151130;11.9
GES;20151201;9.2
GES;20151202;7.6
GES;20151203;3.6
GES;20151204;5.8
GES;20151205;7.4
GES;20151206;7.7
