 

stn;time;rre150y0
IST;1901;1520.5
IST;1902;1441.3
IST;1903;1429.2
IST;1904;1459.7
IST;1905;1692.9
IST;1906;1487.2
IST;1907;1463.9
IST;1908;1353.0
IST;1909;1464.0
IST;1910;1938.0
IST;1911;1167.3
IST;1912;1615.8
IST;1913;1539.6
IST;1914;1679.0
IST;1915;1459.4
IST;1916;1762.8
IST;1917;1504.0
IST;1918;1546.7
IST;1919;1714.0
IST;1920;1105.8
IST;1921;1203.3
IST;1922;1959.7
IST;1923;1420.2
IST;1924;1383.5
IST;1925;1422.9
IST;1926;1601.6
IST;1927;1590.9
IST;1928;1717.6
IST;1929;1273.1
IST;1930;1669.5
IST;1931;1519.0
IST;1932;1355.7
IST;1933;1520.9
IST;1934;1323.8
IST;1935;1868.4
IST;1936;1533.5
IST;1937;1590.9
IST;1938;1415.0
IST;1939;1842.5
IST;1940;1996.2
IST;1941;1399.8
IST;1942;1357.8
IST;1943;1208.5
IST;1944;1877.3
IST;1945;1739.5
IST;1946;1374.4
IST;1947;1387.9
IST;1948;1384.4
IST;1949;1283.2
IST;1950;1511.8
IST;1951;1605.2
IST;1952;1757.7
IST;1953;1290.4
IST;1954;1765.7
IST;1955;1653.1
IST;1956;1562.3
IST;1957;1454.7
IST;1958;1753.2
IST;1959;1159.5
IST;1960;1730.8
IST;1961;1476.7
IST;1962;1396.4
IST;1963;1310.4
IST;1964;1385.6
IST;1965;1842.0
IST;1966;1621.4
IST;1967;1541.3
IST;1968;1635.7
IST;1969;1399.1
IST;1970;1715.1
IST;1971;1397.6
IST;1972;1283.6
IST;1973;1549.3
IST;1974;1634.6
IST;1975;1631.9
IST;1976;1307.3
IST;1977;1644.9
IST;1978;1562.6
IST;1979;1763.8
IST;1980;1597.8
IST;1981;2124.4
IST;1982;1445.4
IST;1983;1423.9
IST;1984;1505.3
IST;1985;1402.2
IST;1986;1641.1
IST;1987;1808.7
IST;1988;1724.3
IST;1989;1493.1
IST;1990;1594.1
IST;1991;1491.4
IST;1992;1490.2
IST;1993;1693.5
IST;1994;1603.9
IST;1995;1983.6
IST;1996;1654.2
IST;1997;1579.7
IST;1998;1469.8
IST;1999;1960.4
IST;2000;1565.8
IST;2001;1983.5
IST;2002;2158.7
IST;2003;1160.7
IST;2004;1528.3
IST;2005;1500.5
IST;2006;1530.7
IST;2007;1847.7
IST;2008;1596.2
IST;2009;1572.4
IST;2010;1836.6
IST;2011;1459.3
IST;2012;1700.2
IST;2013;1520.2
IST;2014;1653.6
IST;2015;1410.1
IST;2016;1528.5
IST;2017;1823.3
IST;2018;1527.3
IST;2019;1534.1
IST;2020;1521.0
