 

stn;time;rti150yx
BMU;1900;19000703
BMU;1901;19010405
BMU;1902;19021011
BMU;1903;19030913
BMU;1904;19040625
BMU;1905;19050805
BMU;1906;19060520
BMU;1907;19070726
BMU;1908;19080622
BMU;1909;19090612
BMU;1910;19100119
BMU;1911;19110603
BMU;1912;19120613
BMU;1913;19130619
BMU;1914;19140827
BMU;1915;19150904
BMU;1916;19160609
BMU;1917;19170705
BMU;1918;19181223
BMU;1919;19190723
BMU;1920;19200530
BMU;1921;19210517
BMU;1922;19220715
BMU;1923;19230731
BMU;1924;19240429
BMU;1925;19250811
BMU;1926;19260719
BMU;1927;19270727
BMU;1928;19280930
BMU;1929;19291019
BMU;1930;19300514
BMU;1931;19310520
BMU;1932;19320309
BMU;1933;19330714
BMU;1934;19340712
BMU;1935;19351201
BMU;1936;19360429
BMU;1937;19371007
BMU;1938;19380613
BMU;1939;19390805
BMU;1940;19400625
BMU;1941;19410502
BMU;1942;19420624
BMU;1943;19430616
BMU;1944;19440831
BMU;1945;19450808
BMU;1946;19460613
BMU;1947;19470322
BMU;1948;19480705
BMU;1949;19490824
BMU;1950;19501125
BMU;1951;19511022
BMU;1952;19520511
BMU;1953;19530625
BMU;1954;19540912
BMU;1955;19550607
BMU;1956;19560810
BMU;1957;19570621
BMU;1958;19580610
BMU;1959;19590621
BMU;1960;19600818
BMU;1961;19610714
BMU;1962;19620101
BMU;1963;19630607
BMU;1964;19640829
BMU;1965;19650707
BMU;1966;19660717
BMU;1967;19670802
BMU;1968;19680921
BMU;1969;19690618
BMU;1970;19700816
BMU;1971;19710606
BMU;1972;19721122
BMU;1973;19730623
BMU;1974;19740628
BMU;1975;19750715
BMU;1976;19761209
BMU;1977;19770428
BMU;1978;19780807
BMU;1979;19791014
BMU;1980;19800922
BMU;1981;19810312
BMU;1982;19820724
BMU;1983;19830621
BMU;1984;19840810
BMU;1985;19850507
BMU;1986;19860409
BMU;1987;19870926
BMU;1988;19880312
BMU;1989;19890827
BMU;1990;19900630
BMU;1991;19910511
BMU;1992;19921028
BMU;1993;19930710
BMU;1994;19940518
BMU;1995;19950808
BMU;1996;19960610
BMU;1997;19970705
BMU;1998;19980822
BMU;1999;19990512
BMU;2000;20000613
BMU;2001;20010715
BMU;2002;20020731
BMU;2003;20030830
BMU;2004;20040521
BMU;2005;20050821
BMU;2006;20060917
BMU;2007;20070808
BMU;2008;20080913
BMU;2009;20090526
BMU;2010;20100827
BMU;2011;20110904
BMU;2012;20120607
BMU;2013;20130531
BMU;2014;20140711
BMU;2015;20151120
BMU;2016;20160712
BMU;2017;20171214
BMU;2018;20180930
BMU;2019;20191009
BMU;2020;20200803
