 

stn;time;tre200y0
DLMUD;1953;8.2
DLMUD;1954;7.4
DLMUD;1955;7.3
DLMUD;1956;6.5
DLMUD;1957;8.2
DLMUD;1958;7.8
DLMUD;1959;8.2
DLMUD;1960;8.0
DLMUD;1961;8.3
DLMUD;1962;6.9
DLMUD;1963;6.9
DLMUD;1964;7.7
DLMUD;1965;7.2
DLMUD;1966;8.6
DLMUD;1967;8.6
DLMUD;1968;7.9
DLMUD;1969;7.7
DLMUD;1970;7.7
DLMUD;1971;7.9
DLMUD;1972;7.6
DLMUD;1973;7.7
DLMUD;1974;8.7
DLMUD;1975;8.4
DLMUD;1976;8.2
DLMUD;1977;8.7
DLMUD;1978;7.4
DLMUD;1979;8.1
DLMUD;1980;7.5
DLMUD;1981;8.4
DLMUD;1982;8.6
DLMUD;1983;8.7
DLMUD;1984;7.7
DLMUD;1985;7.2
DLMUD;1986;8.0
DLMUD;1987;7.9
DLMUD;1988;8.8
DLMUD;1989;8.4
DLMUD;1990;8.2
DLMUD;1991;7.5
DLMUD;1992;9.0
DLMUD;1993;8.3
DLMUD;1994;9.8
DLMUD;1995;8.6
DLMUD;1996;7.1
DLMUD;1997;8.1
DLMUD;1998;8.5
DLMUD;1999;8.7
DLMUD;2000;9.2
DLMUD;2001;8.5
DLMUD;2002;9.3
DLMUD;2003;8.7
DLMUD;2004;8.3
DLMUD;2005;7.9
DLMUD;2006;8.5
DLMUD;2007;9.5
DLMUD;2008;9.2
DLMUD;2009;9.0
DLMUD;2010;7.9
DLMUD;2011;9.1
DLMUD;2012;8.9
DLMUD;2013;8.6
DLMUD;2014;9.8
DLMUD;2015;9.7
DLMUD;2016;9.3
DLMUD;2017;9.2
DLMUD;2018;10.2
DLMUD;2019;9.7
DLMUD;2020;9.5
