 

stn;time;tre200y0
AIG;1982;10.0
AIG;1983;9.6
AIG;1984;9.0
AIG;1985;8.7
AIG;1986;9.2
AIG;1987;9.6
AIG;1988;9.8
AIG;1989;9.8
AIG;1990;10.1
AIG;1991;9.5
AIG;1992;10.0
AIG;1993;10.0
AIG;1994;11.2
AIG;1995;10.0
AIG;1996;9.5
AIG;1997;10.3
AIG;1998;10.3
AIG;1999;10.4
AIG;2000;10.9
AIG;2001;10.7
AIG;2002;11.0
AIG;2003;10.9
AIG;2004;10.1
AIG;2005;9.4
AIG;2006;10.5
AIG;2007;10.5
AIG;2008;10.4
AIG;2009;10.9
AIG;2010;9.9
AIG;2011;10.8
AIG;2012;10.7
AIG;2013;10.0
AIG;2014;11.3
AIG;2015;11.0
AIG;2016;10.7
AIG;2017;10.4
AIG;2018;11.7
AIG;2019;11.0
AIG;2020;11.3
