 

stn;time;rsd300y0
KOE;1900;3
KOE;1901;4
KOE;1902;3
KOE;1903;7
KOE;1904;3
KOE;1905;2
KOE;1906;4
KOE;1907;3
KOE;1908;5
KOE;1909;3
KOE;1910;11
KOE;1911;0
KOE;1912;4
KOE;1913;1
KOE;1914;6
KOE;1915;4
KOE;1916;4
KOE;1917;6
KOE;1918;6
KOE;1919;2
KOE;1920;0
KOE;1921;3
KOE;1922;3
KOE;1923;4
KOE;1924;3
KOE;1925;4
KOE;1926;2
KOE;1927;5
KOE;1928;3
KOE;1929;1
KOE;1930;7
KOE;1931;5
KOE;1932;6
KOE;1933;0
KOE;1934;2
KOE;1935;7
KOE;1936;5
KOE;1937;2
KOE;1938;4
KOE;1939;5
KOE;1940;8
KOE;1941;1
KOE;1942;3
KOE;1943;0
KOE;1944;5
KOE;1945;5
KOE;1946;6
KOE;1947;2
KOE;1948;3
KOE;1949;0
KOE;1950;3
KOE;1951;4
KOE;1952;3
KOE;1953;1
KOE;1954;5
KOE;1955;5
KOE;1956;3
KOE;1957;5
KOE;1958;6
KOE;1959;1
KOE;1960;4
KOE;1961;4
KOE;1962;4
KOE;1963;2
KOE;1964;6
KOE;1965;5
KOE;1966;4
KOE;1967;1
KOE;1968;5
KOE;1969;3
KOE;1970;4
KOE;1971;4
KOE;1972;4
KOE;1973;3
KOE;1974;1
KOE;1975;2
KOE;1976;3
KOE;1977;7
KOE;1978;4
