 

stn;time;fklnd3m0
ELM;199712;2
ELM;199801;0
ELM;199802;0
ELM;199803;0
ELM;199804;1
ELM;199805;0
ELM;199806;0
ELM;199807;0
ELM;199808;0
ELM;199809;0
ELM;199810;0
ELM;199811;0
ELM;199812;0
ELM;199901;0
ELM;199902;0
ELM;199903;0
ELM;199904;0
ELM;199905;0
ELM;199906;0
ELM;199907;0
ELM;199908;0
ELM;199909;1
ELM;199910;0
ELM;199911;0
ELM;199912;0
ELM;200001;0
ELM;200002;0
ELM;200003;0
ELM;200004;0
ELM;200005;0
ELM;200006;0
ELM;200007;0
ELM;200008;0
ELM;200009;0
ELM;200010;0
ELM;200011;2
ELM;200012;1
ELM;200101;2
ELM;200102;2
ELM;200103;1
ELM;200104;0
ELM;200105;0
ELM;200106;0
ELM;200107;0
ELM;200108;0
ELM;200109;0
ELM;200110;0
ELM;200111;0
ELM;200112;0
ELM;200201;0
ELM;200202;0
ELM;200203;0
ELM;200204;0
ELM;200205;0
ELM;200206;0
ELM;200207;0
ELM;200208;0
ELM;200209;0
ELM;200210;0
ELM;200211;0
ELM;200212;0
ELM;200301;0
ELM;200302;0
ELM;200303;0
ELM;200304;1
ELM;200305;0
ELM;200306;0
ELM;200307;0
ELM;200308;0
ELM;200309;0
ELM;200310;0
ELM;200311;1
ELM;200312;0
ELM;200401;0
ELM;200402;0
ELM;200403;1
ELM;200404;0
ELM;200405;0
ELM;200406;0
ELM;200407;0
ELM;200408;0
ELM;200409;0
ELM;200410;0
ELM;200411;0
ELM;200412;0
ELM;200501;0
ELM;200502;0
ELM;200503;0
ELM;200504;0
ELM;200505;0
ELM;200506;0
ELM;200507;0
ELM;200508;0
ELM;200509;0
ELM;200510;0
ELM;200511;0
ELM;200512;1
ELM;200601;0
ELM;200602;1
ELM;200603;0
ELM;200604;0
ELM;200605;0
ELM;200606;0
ELM;200607;0
ELM;200608;0
ELM;200609;0
ELM;200610;0
ELM;200611;2
ELM;200612;0
ELM;200701;0
ELM;200702;0
ELM;200703;0
ELM;200704;0
ELM;200705;0
ELM;200706;0
ELM;200707;0
ELM;200708;0
ELM;200709;0
ELM;200710;0
ELM;200711;0
ELM;200712;0
ELM;200801;1
ELM;200802;0
ELM;200803;0
ELM;200804;0
ELM;200805;1
ELM;200806;0
ELM;200807;0
ELM;200808;0
ELM;200809;0
ELM;200810;0
ELM;200811;0
ELM;200812;1
ELM;200901;0
ELM;200902;0
ELM;200903;0
ELM;200904;0
ELM;200905;0
ELM;200906;0
ELM;200907;0
ELM;200908;0
ELM;200909;0
ELM;200910;0
ELM;200911;1
ELM;200912;1
ELM;201001;0
ELM;201002;1
ELM;201003;0
ELM;201004;0
ELM;201005;0
ELM;201006;0
ELM;201007;0
ELM;201008;0
ELM;201009;0
ELM;201010;0
ELM;201011;0
ELM;201012;3
ELM;201101;0
ELM;201102;0
ELM;201103;0
ELM;201104;0
ELM;201105;0
ELM;201106;0
ELM;201107;0
ELM;201108;0
ELM;201109;0
ELM;201110;0
ELM;201111;0
ELM;201112;0
ELM;201201;0
ELM;201202;0
ELM;201203;0
ELM;201204;4
ELM;201205;0
ELM;201206;0
ELM;201207;0
ELM;201208;0
ELM;201209;1
ELM;201210;1
ELM;201211;0
ELM;201212;1
ELM;201301;1
ELM;201302;0
ELM;201303;2
ELM;201304;0
ELM;201305;0
ELM;201306;1
ELM;201307;0
ELM;201308;0
ELM;201309;0
ELM;201310;0
ELM;201311;0
ELM;201312;2
ELM;201401;0
ELM;201402;0
ELM;201403;0
ELM;201404;0
ELM;201405;0
ELM;201406;0
ELM;201407;0
ELM;201408;0
ELM;201409;0
ELM;201410;0
ELM;201411;2
ELM;201412;0
ELM;201501;0
ELM;201502;0
ELM;201503;0
ELM;201504;0
ELM;201505;0
ELM;201506;0
ELM;201507;0
ELM;201508;0
ELM;201509;0
ELM;201510;0
ELM;201511;0
ELM;201512;0
ELM;201601;0
ELM;201602;0
ELM;201603;0
ELM;201604;0
ELM;201605;0
ELM;201606;0
ELM;201607;0
ELM;201608;0
ELM;201609;0
ELM;201610;0
ELM;201611;2
ELM;201612;0
ELM;201701;0
ELM;201702;0
ELM;201703;1
ELM;201704;0
ELM;201705;0
ELM;201706;0
ELM;201707;0
ELM;201708;0
ELM;201709;0
ELM;201710;0
ELM;201711;0
ELM;201712;0
ELM;201801;0
ELM;201802;0
ELM;201803;0
ELM;201804;0
ELM;201805;0
ELM;201806;0
ELM;201807;0
ELM;201808;0
ELM;201809;0
ELM;201810;1
ELM;201811;0
ELM;201812;0
ELM;201901;0
ELM;201902;2
ELM;201903;1
ELM;201904;0
ELM;201905;0
ELM;201906;0
ELM;201907;0
ELM;201908;0
ELM;201909;0
ELM;201910;0
ELM;201911;2
ELM;201912;1
ELM;202001;0
ELM;202002;1
ELM;202003;-
ELM;202004;0
ELM;202005;0
ELM;202006;0
ELM;202007;0
ELM;202008;0
ELM;202009;0
ELM;202010;2
ELM;202011;0
ELM;202012;1
