 

stn;time;brefard0
EVL;20050601;0
EVL;20050602;0
EVL;20050603;208
EVL;20050604;0
EVL;20050605;1
EVL;20050606;0
EVL;20050607;0
EVL;20050608;0
EVL;20050609;0
EVL;20050610;0
EVL;20050611;0
EVL;20050612;0
EVL;20050613;32
EVL;20050614;0
EVL;20050615;0
EVL;20050616;0
EVL;20050617;0
EVL;20050618;0
EVL;20050619;109
EVL;20050620;51
EVL;20050621;22
EVL;20050622;2
EVL;20050623;76
EVL;20050624;154
EVL;20050625;84
EVL;20050626;0
EVL;20050627;14
EVL;20050628;17
EVL;20050629;144
EVL;20050630;0
EVL;20050701;0
EVL;20050702;0
EVL;20050703;0
EVL;20050704;125
EVL;20050705;1
EVL;20050706;0
EVL;20050707;0
EVL;20050708;0
EVL;20050709;5
EVL;20050710;0
EVL;20050711;2
EVL;20050712;28
EVL;20050713;20
EVL;20050714;0
EVL;20050715;0
EVL;20050716;28
EVL;20050717;0
EVL;20050718;219
EVL;20050719;0
EVL;20050720;0
EVL;20050721;0
EVL;20050722;0
EVL;20050723;0
EVL;20050724;3
EVL;20050725;190
EVL;20050726;0
EVL;20050727;0
EVL;20050728;0
EVL;20050729;81
EVL;20050730;0
EVL;20050731;0
EVL;20050801;8
EVL;20050802;4
EVL;20050803;0
EVL;20050804;0
EVL;20050805;0
EVL;20050806;0
EVL;20050807;0
EVL;20050808;0
EVL;20050809;0
EVL;20050810;1
EVL;20050811;31
EVL;20050812;1
EVL;20050813;0
EVL;20050814;4
EVL;20050815;0
EVL;20050816;0
EVL;20050817;0
EVL;20050818;20
EVL;20050819;18
EVL;20050820;6
EVL;20050821;0
EVL;20050822;0
EVL;20050823;0
EVL;20050824;0
EVL;20050825;0
EVL;20050826;0
EVL;20050827;0
EVL;20050828;0
EVL;20050829;0
EVL;20050830;0
