 

stn;time;fu3010m1
JUN;198109;132.1
JUN;198110;162.7
JUN;198111;159.1
JUN;198112;182.5
JUN;198201;182.9
JUN;198202;100.8
JUN;198203;177.8
JUN;198204;131.4
JUN;198205;105.5
JUN;198206;108.0
JUN;198207;136.1
JUN;198208;121.0
JUN;198209;123.1
JUN;198210;115.9
JUN;198211;156.2
JUN;198212;154.1
JUN;198301;194.8
JUN;198302;150.5
JUN;198303;142.6
JUN;198304;140.4
JUN;198305;121.7
JUN;198306;88.9
JUN;198307;87.8
JUN;198308;123.5
JUN;198309;104.0
JUN;198310;116.6
JUN;198311;156.6
JUN;198312;167.4
JUN;198401;151.2
JUN;198402;134.3
JUN;198403;95.8
JUN;198404;99.4
JUN;198405;112.3
JUN;198406;109.4
JUN;198407;112.3
JUN;198408;93.2
JUN;198409;128.2
JUN;198410;135.7
JUN;198411;145.1
JUN;198412;134.3
JUN;198501;118.8
JUN;198502;147.2
JUN;198503;104.8
JUN;198504;112.3
JUN;198505;102.6
JUN;198506;97.9
JUN;198507;93.2
JUN;198508;91.4
JUN;198509;82.1
JUN;198510;94.0
JUN;198511;133.6
JUN;198512;118.4
JUN;198601;183.2
JUN;198602;125.3
JUN;198603;133.9
JUN;198604;122.8
JUN;198605;94.0
JUN;198606;99.4
JUN;198607;96.5
JUN;198608;100.8
JUN;198609;127.1
JUN;198610;164.5
JUN;198611;114.5
JUN;198612;180.0
JUN;198701;156.2
JUN;198702;133.2
JUN;198703;161.6
JUN;198704;152.6
JUN;198705;128.9
JUN;198706;100.4
JUN;198707;110.2
JUN;198708;115.2
JUN;198709;110.2
JUN;198710;162.4
JUN;198711;147.6
JUN;198712;115.9
JUN;198801;151.9
JUN;198802;167.4
JUN;198803;166.3
JUN;198804;78.8
JUN;198805;102.6
JUN;198806;91.1
JUN;198807;112.3
JUN;198808;114.1
JUN;198809;134.3
JUN;198810;118.4
JUN;198811;113.4
JUN;198812;193.3
JUN;198901;104.4
JUN;198902;127.4
JUN;198903;146.5
JUN;198904;132.5
JUN;198905;96.5
JUN;198906;81.0
JUN;198907;84.6
JUN;198908;137.5
JUN;198909;95.0
JUN;198910;117.4
JUN;198911;101.5
JUN;198912;151.9
JUN;199001;121.7
JUN;199002;229.0
JUN;199003;185.4
JUN;199004;139.7
JUN;199005;66.6
JUN;199006;110.9
JUN;199007;103.7
JUN;199008;108.7
JUN;199009;123.5
JUN;199010;160.9
JUN;199011;135.0
JUN;199012;144.0
JUN;199101;115.2
JUN;199102;144.7
JUN;199103;116.6
JUN;199104;118.4
JUN;199105;90.4
JUN;199106;99.7
JUN;199107;101.9
JUN;199108;82.4
JUN;199109;132.1
JUN;199110;125.3
JUN;199111;115.6
JUN;199112;195.1
JUN;199201;108.0
JUN;199202;154.8
JUN;199203;173.9
JUN;199204;104.8
JUN;199205;85.0
JUN;199206;126.7
JUN;199207;95.0
JUN;199208;115.2
JUN;199209;122.4
JUN;199210;191.5
JUN;199211;152.3
JUN;199212;166.7
JUN;199301;176.8
JUN;199302;166.0
JUN;199303;127.1
JUN;199304;182.2
JUN;199305;82.4
JUN;199306;99.0
JUN;199307;98.6
JUN;199308;98.3
JUN;199309;131.8
JUN;199310;135.0
JUN;199311;122.4
JUN;199312;156.2
JUN;199401;177.1
JUN;199402;169.9
JUN;199403;205.2
JUN;199404;158.0
JUN;199405;154.8
JUN;199406;211.0
JUN;199407;116.3
JUN;199408;162.7
JUN;199409;168.1
JUN;199410;148.7
JUN;199411;184.0
JUN;199412;184.0
JUN;199501;187.9
JUN;199502;175.0
JUN;199503;216.0
JUN;199504;139.7
JUN;199505;126.7
JUN;199506;148.0
JUN;199507;117.7
JUN;199508;150.8
JUN;199509;152.6
JUN;199510;132.5
JUN;199511;146.2
JUN;199512;175.7
JUN;199601;154.4
JUN;199602;185.4
JUN;199603;108.0
JUN;199604;92.9
JUN;199605;110.9
JUN;199606;99.7
JUN;199607;133.2
JUN;199608;74.9
JUN;199609;105.1
JUN;199610;126.4
JUN;199611;183.6
JUN;199612;126.0
JUN;199701;131.4
JUN;199702;214.2
JUN;199703;156.2
JUN;199704;117.4
JUN;199705;111.6
JUN;199706;107.6
JUN;199707;115.2
JUN;199708;133.2
JUN;199709;103.0
JUN;199710;197.6
JUN;199711;213.5
JUN;199712;195.8
JUN;199801;267.5
JUN;199802;152.6
JUN;199803;226.1
JUN;199804;190.4
JUN;199805;134.6
JUN;199806;168.8
JUN;199807;142.9
JUN;199808;177.1
JUN;199809;166.3
JUN;199810;241.2
JUN;199811;214.2
JUN;199812;171.7
JUN;199901;219.2
JUN;199902;237.2
JUN;199903;165.6
JUN;199904;146.5
JUN;199905;169.9
JUN;199906;140.8
JUN;199907;156.2
JUN;199908;173.9
JUN;199909;164.2
JUN;199910;171.4
JUN;199911;140.8
JUN;199912;249.1
JUN;200001;223.9
JUN;200002;219.2
JUN;200003;167.8
JUN;200004;175.7
JUN;200005;216.7
JUN;200006;155.9
JUN;200007;218.2
JUN;200008;236.2
JUN;200009;119.2
JUN;200010;140.4
JUN;200011;145.8
JUN;200012;128.2
JUN;200101;149.8
JUN;200102;153.4
JUN;200103;161.6
JUN;200104;126.0
JUN;200105;124.2
JUN;200106;125.6
JUN;200107;138.6
JUN;200108;119.5
JUN;200109;132.8
JUN;200110;142.6
JUN;200111;127.4
JUN;200112;209.5
JUN;200201;203.0
JUN;200202;233.6
JUN;200203;238.0
JUN;200204;133.6
JUN;200205;128.2
JUN;200206;159.5
JUN;200207;103.3
JUN;200208;97.9
JUN;200209;83.9
JUN;200210;153.0
JUN;200211;152.3
JUN;200212;134.6
JUN;200301;152.6
JUN;200302;166.0
JUN;200303;110.2
JUN;200304;130.0
JUN;200305;95.4
JUN;200306;103.7
JUN;200307;108.0
JUN;200308;132.5
JUN;200309;102.2
JUN;200310;221.8
JUN;200311;121.3
JUN;200312;167.4
JUN;200401;205.6
JUN;200402;157.0
JUN;200403;136.8
JUN;200404;113.0
JUN;200405;95.4
JUN;200406;105.5
JUN;200407;94.3
JUN;200408;94.0
JUN;200409;133.9
JUN;200410;121.3
JUN;200411;170.6
JUN;200412;170.3
JUN;200501;162.7
JUN;200502;170.6
JUN;200503;133.9
JUN;200504;126.0
JUN;200505;126.7
JUN;200506;82.1
JUN;200507;117.4
JUN;200508;111.2
JUN;200509;104.0
JUN;200510;94.3
JUN;200511;153.4
JUN;200512;166.3
JUN;200601;133.6
JUN;200602;144.4
JUN;200603;176.0
JUN;200604;122.8
JUN;200605;127.1
JUN;200606;95.0
JUN;200607;82.8
JUN;200608;75.6
