 

stn;time;rsd300y0
CHD;1897;5
CHD;1898;0
CHD;1899;3
CHD;1900;2
CHD;1901;5
CHD;1902;5
CHD;1903;4
CHD;1904;4
CHD;1905;3
CHD;1906;3
CHD;1907;3
CHD;1908;4
CHD;1909;2
CHD;1910;11
CHD;1911;2
CHD;1912;3
CHD;1913;3
CHD;1914;6
CHD;1915;3
CHD;1916;7
CHD;1917;3
CHD;1918;8
CHD;1919;7
CHD;1920;1
CHD;1921;4
CHD;1922;6
CHD;1923;5
CHD;1924;4
CHD;1925;2
CHD;1926;6
CHD;1927;6
CHD;1928;6
CHD;1929;1
CHD;1930;7
CHD;1931;4
CHD;1932;4
CHD;1933;5
CHD;1934;4
CHD;1935;7
CHD;1936;9
CHD;1937;3
CHD;1938;4
CHD;1939;3
CHD;1940;10
CHD;1941;3
CHD;1942;1
CHD;1943;1
CHD;1944;11
CHD;1945;4
CHD;1946;7
CHD;1947;2
CHD;1948;5
CHD;1949;2
CHD;1950;8
CHD;1951;4
CHD;1952;6
CHD;1953;4
CHD;1954;6
CHD;1955;9
CHD;1956;6
CHD;1957;4
CHD;1958;9
CHD;1959;5
CHD;1960;11
CHD;1961;5
CHD;1962;5
CHD;1963;8
CHD;1964;6
CHD;1965;5
CHD;1966;2
CHD;1967;4
CHD;1968;7
CHD;1969;4
CHD;1970;4
CHD;1971;6
CHD;1972;8
CHD;1973;3
CHD;1974;10
CHD;1975;6
CHD;1976;5
CHD;1977;3
CHD;1978;4
CHD;1979;6
CHD;1980;9
CHD;1981;11
CHD;1982;10
CHD;1983;7
CHD;1984;6
CHD;1985;10
CHD;1986;13
CHD;1987;5
CHD;1988;3
CHD;1989;2
CHD;1990;7
CHD;1991;6
CHD;1992;6
CHD;1993;9
CHD;1994;8
CHD;1995;8
CHD;1996;4
CHD;1997;10
CHD;1998;5
CHD;1999;8
CHD;2000;0
CHD;2001;6
CHD;2002;5
CHD;2003;2
CHD;2004;5
CHD;2005;4
CHD;2006;4
CHD;2007;10
CHD;2008;2
CHD;2009;3
CHD;2010;6
CHD;2011;4
CHD;2012;4
CHD;2013;7
CHD;2014;4
CHD;2015;5
