 

stn;time;rti150yx
MUL;1997;19970621
MUL;1998;19981103
MUL;1999;19990512
MUL;2000;20000920
MUL;2001;20010715
MUL;2002;20020717
MUL;2003;20031007
MUL;2004;20040602
MUL;2005;20050718
MUL;2006;20060409
MUL;2007;20070808
MUL;2008;20080913
MUL;2009;20090714
MUL;2010;20100617
MUL;2011;20110712
MUL;2012;20120830
MUL;2013;20130729
MUL;2014;20140921
MUL;2015;20151120
MUL;2016;20160608
MUL;2017;20170425
MUL;2018;20180612
MUL;2019;20190615
MUL;2020;20200803
