 

stn;time;hns000mx
BEP;201508;0
BEP;201509;0
BEP;201510;0
BEP;201511;3
BEP;201512;0
BEP;201601;8
BEP;201602;2
BEP;201603;3
BEP;201604;0
BEP;201605;0
BEP;201606;0
BEP;201607;0
BEP;201608;0
BEP;201609;0
BEP;201610;0
BEP;201611;0
BEP;201612;3
BEP;201701;12
BEP;201702;5
BEP;201703;0
BEP;201704;0
BEP;201705;0
BEP;201706;0
BEP;201707;0
BEP;201708;0
BEP;201709;0
BEP;201710;0
BEP;201711;8
BEP;201712;9
BEP;201801;0
BEP;201802;9
BEP;201803;3
BEP;201804;0
BEP;201805;0
BEP;201806;0
BEP;201807;0
BEP;201808;0
BEP;201809;0
BEP;201810;0
BEP;201811;0
BEP;201812;3
BEP;201901;6
BEP;201902;1
BEP;201903;0
BEP;201904;2
BEP;201905;0
BEP;201906;0
BEP;201907;0
BEP;201908;0
BEP;201909;0
BEP;201910;0
BEP;201911;0
BEP;201912;2
BEP;202001;0
BEP;202002;1
BEP;202003;0
BEP;202004;0
BEP;202005;0
BEP;202006;0
