 

stn;time;rsd300y0
LAB;1885;1
LAB;1886;5
LAB;1887;2
LAB;1888;5
LAB;1889;1
LAB;1890;6
LAB;1891;4
LAB;1892;3
LAB;1893;3
LAB;1894;1
LAB;1895;5
LAB;1896;9
LAB;1897;3
LAB;1898;3
LAB;1899;3
LAB;1900;4
LAB;1901;5
LAB;1902;2
LAB;1903;4
LAB;1904;2
LAB;1905;5
LAB;1906;4
LAB;1907;4
LAB;1908;6
LAB;1909;3
LAB;1910;9
LAB;1911;0
LAB;1912;7
LAB;1913;3
LAB;1914;9
LAB;1915;3
LAB;1916;5
LAB;1917;6
LAB;1918;6
LAB;1919;2
LAB;1920;0
LAB;1921;4
LAB;1922;6
LAB;1923;7
LAB;1924;5
LAB;1925;3
LAB;1926;4
LAB;1927;3
LAB;1928;5
LAB;1929;3
LAB;1930;6
LAB;1931;4
LAB;1932;4
LAB;1933;2
LAB;1934;4
LAB;1935;9
LAB;1936;5
LAB;1937;2
LAB;1938;5
LAB;1939;5
LAB;1940;9
LAB;1941;1
LAB;1942;0
LAB;1943;0
LAB;1944;7
LAB;1945;5
LAB;1946;6
LAB;1947;0
LAB;1948;4
LAB;1949;0
LAB;1950;2
LAB;1951;5
LAB;1952;4
LAB;1953;4
LAB;1954;3
LAB;1955;4
LAB;1956;5
LAB;1957;2
LAB;1958;5
LAB;1959;2
LAB;1960;2
LAB;1961;1
LAB;1962;3
LAB;1963;1
LAB;1964;1
LAB;1965;4
LAB;1966;4
LAB;1967;2
LAB;1968;6
LAB;1969;6
LAB;1970;3
LAB;1971;2
LAB;1972;6
LAB;1973;3
LAB;1974;3
LAB;1975;3
LAB;1976;1
LAB;1977;3
LAB;1978;3
LAB;1979;3
LAB;1980;3
LAB;1981;6
LAB;1982;6
LAB;1983;3
LAB;1984;2
LAB;1985;2
LAB;1986;5
LAB;1987;3
LAB;1988;3
LAB;1989;2
LAB;1990;8
LAB;1991;5
LAB;1992;4
LAB;1993;7
LAB;1994;6
LAB;1995;7
LAB;1996;3
LAB;1997;7
LAB;1998;6
LAB;1999;11
LAB;2000;4
LAB;2001;7
LAB;2002;5
LAB;2003;1
