 

stn;time;rre002mx
SAN;199312;39.8
SAN;199401;53.2
SAN;199402;27.8
SAN;199403;20.9
SAN;199404;48.7
SAN;199405;23.0
SAN;199406;40.0
SAN;199407;26.6
SAN;199408;52.9
SAN;199409;58.8
SAN;199410;15.7
SAN;199411;37.6
SAN;199412;33.3
SAN;199501;77.4
SAN;199502;52.2
SAN;199503;40.3
SAN;199504;56.4
SAN;199505;37.5
SAN;199506;43.5
SAN;199507;46.6
SAN;199508;86.5
SAN;199509;37.4
SAN;199510;4.0
SAN;199511;30.7
SAN;199512;29.4
SAN;199601;5.1
SAN;199602;21.9
SAN;199603;46.4
SAN;199604;18.5
SAN;199605;34.0
SAN;199606;65.4
SAN;199607;46.6
SAN;199608;53.0
SAN;199609;61.5
SAN;199610;35.7
SAN;199611;71.5
SAN;199612;21.6
SAN;199701;8.4
SAN;199702;28.9
SAN;199703;38.5
SAN;199704;40.3
SAN;199705;32.4
SAN;199706;53.4
SAN;199707;67.4
SAN;199708;53.4
SAN;199709;24.8
SAN;199710;52.2
SAN;199711;20.9
SAN;199712;54.5
SAN;199801;25.1
SAN;199802;11.3
SAN;199803;34.9
SAN;199804;24.9
SAN;199805;12.4
SAN;199806;54.7
SAN;199807;39.6
SAN;199808;39.8
SAN;199809;50.7
SAN;199810;28.5
SAN;199811;26.3
SAN;199812;28.0
SAN;199901;74.2
SAN;199902;71.2
SAN;199903;21.3
SAN;199904;54.4
SAN;199905;115.6
SAN;199906;72.0
SAN;199907;30.7
SAN;199908;37.3
SAN;199909;90.5
SAN;199910;60.2
SAN;199911;40.9
SAN;199912;39.3
SAN;200001;47.9
SAN;200002;50.8
SAN;200003;59.2
SAN;200004;20.0
SAN;200005;27.4
SAN;200006;62.6
SAN;200007;68.3
SAN;200008;100.0
SAN;200009;67.7
SAN;200010;38.1
SAN;200011;44.6
SAN;200012;24.4
SAN;200101;41.1
SAN;200102;45.1
SAN;200103;37.2
SAN;200104;38.6
SAN;200105;33.8
SAN;200106;86.0
SAN;200107;56.1
SAN;200108;61.0
SAN;200109;47.6
SAN;200110;28.8
SAN;200111;27.3
SAN;200112;56.6
SAN;200201;20.8
SAN;200202;34.9
SAN;200203;81.2
SAN;200204;19.7
SAN;200205;42.9
SAN;200206;30.8
SAN;200207;34.2
SAN;200208;81.0
SAN;200209;26.2
SAN;200210;43.6
SAN;200211;52.5
SAN;200212;33.4
SAN;200301;33.3
SAN;200302;39.0
SAN;200303;10.0
SAN;200304;14.1
SAN;200305;24.6
SAN;200306;28.1
SAN;200307;29.4
SAN;200308;51.5
SAN;200309;20.2
SAN;200310;68.1
SAN;200311;29.1
SAN;200312;33.1
SAN;200401;61.6
SAN;200402;24.0
SAN;200403;30.0
SAN;200404;12.2
SAN;200405;26.0
SAN;200406;43.1
SAN;200407;42.2
SAN;200408;70.2
SAN;200409;81.6
SAN;200410;15.3
SAN;200411;17.9
SAN;200412;45.5
SAN;200501;57.4
SAN;200502;40.3
SAN;200503;20.1
SAN;200504;21.2
SAN;200505;31.1
SAN;200506;37.6
SAN;200507;39.4
SAN;200508;129.8
SAN;200509;22.2
SAN;200510;34.2
SAN;200511;12.0
SAN;200512;62.5
SAN;200601;37.2
SAN;200602;48.1
SAN;200603;47.5
SAN;200604;26.6
SAN;200605;36.6
SAN;200606;19.8
SAN;200607;58.0
SAN;200608;54.2
SAN;200609;59.0
SAN;200610;50.2
SAN;200611;22.0
SAN;200612;24.5
SAN;200701;37.9
SAN;200702;34.0
SAN;200703;42.3
SAN;200704;16.3
SAN;200705;47.1
SAN;200706;37.2
SAN;200707;55.1
SAN;200708;51.5
SAN;200709;50.5
SAN;200710;10.6
SAN;200711;91.0
SAN;200712;37.5
SAN;200801;24.9
SAN;200802;16.1
SAN;200803;42.3
SAN;200804;52.2
SAN;200805;33.9
SAN;200806;34.5
SAN;200807;92.2
SAN;200808;57.8
SAN;200809;37.9
SAN;200810;29.7
SAN;200811;65.9
SAN;200812;55.5
SAN;200901;22.2
SAN;200902;47.2
SAN;200903;38.1
SAN;200904;16.8
SAN;200905;25.7
SAN;200906;65.7
SAN;200907;70.1
SAN;200908;31.4
SAN;200909;10.9
SAN;200910;50.3
SAN;200911;42.4
SAN;200912;42.5
SAN;201001;14.0
SAN;201002;17.4
SAN;201003;46.9
SAN;201004;22.6
SAN;201005;49.6
SAN;201006;34.0
SAN;201007;60.0
SAN;201008;52.9
SAN;201009;31.9
SAN;201010;15.8
SAN;201011;28.3
SAN;201012;29.0
SAN;201101;42.0
SAN;201102;13.8
SAN;201103;35.3
SAN;201104;16.9
SAN;201105;48.8
SAN;201106;44.8
SAN;201107;41.1
SAN;201108;46.0
SAN;201109;51.0
SAN;201110;51.3
SAN;201111;0.1
SAN;201112;57.9
SAN;201201;55.3
SAN;201202;44.6
SAN;201203;18.8
SAN;201204;16.3
SAN;201205;24.7
SAN;201206;51.8
SAN;201207;37.9
SAN;201208;50.9
SAN;201209;42.2
SAN;201210;69.5
SAN;201211;29.9
SAN;201212;44.0
SAN;201301;22.1
SAN;201302;27.5
SAN;201303;14.0
SAN;201304;21.3
SAN;201305;52.0
SAN;201306;76.1
SAN;201307;40.7
SAN;201308;33.7
SAN;201309;38.9
SAN;201310;36.3
SAN;201311;32.8
SAN;201312;15.8
SAN;201401;27.2
SAN;201402;15.6
SAN;201403;44.3
SAN;201404;18.1
SAN;201405;23.0
SAN;201406;64.8
SAN;201407;51.2
SAN;201408;41.9
SAN;201409;28.0
SAN;201410;69.8
SAN;201411;31.5
SAN;201412;20.8
SAN;201501;34.8
SAN;201502;18.5
SAN;201503;62.1
SAN;201504;32.1
SAN;201505;49.7
SAN;201506;35.6
SAN;201507;15.0
SAN;201508;40.7
SAN;201509;34.3
SAN;201510;21.2
SAN;201511;45.1
SAN;201512;14.0
SAN;201601;52.9
SAN;201602;37.4
SAN;201603;22.9
SAN;201604;48.6
SAN;201605;51.1
SAN;201606;70.5
SAN;201607;64.6
SAN;201608;75.3
SAN;201609;38.7
SAN;201610;29.7
SAN;201611;35.9
SAN;201612;3.3
SAN;201701;49.8
SAN;201702;47.5
SAN;201703;64.8
SAN;201704;27.8
SAN;201705;26.5
SAN;201706;36.7
SAN;201707;55.9
SAN;201708;52.5
SAN;201709;81.1
SAN;201710;21.3
SAN;201711;37.7
SAN;201712;44.2
SAN;201801;68.9
SAN;201802;25.1
SAN;201803;18.0
SAN;201804;6.9
SAN;201805;30.2
SAN;201806;20.2
SAN;201807;40.8
SAN;201808;41.8
SAN;201809;38.2
SAN;201810;46.9
SAN;201811;4.3
SAN;201812;62.9
SAN;201901;63.8
SAN;201902;22.0
SAN;201903;46.0
SAN;201904;26.9
SAN;201905;54.3
SAN;201906;21.5
SAN;201907;31.5
SAN;201908;61.3
SAN;201909;36.5
SAN;201910;23.7
SAN;201911;30.3
SAN;201912;37.7
SAN;202001;34.7
SAN;202002;28.5
SAN;202003;34.4
SAN;202004;17.0
SAN;202005;29.5
SAN;202006;52.9
SAN;202007;34.8
SAN;202008;78.9
SAN;202009;79.4
SAN;202010;44.6
SAN;202011;7.6
SAN;202012;33.7
SAN;202101;66.1
SAN;202102;12.6
SAN;202103;43.2
SAN;202104;12.3
SAN;202105;19.6
