 

stn;time;fu3010m1
WSLBTB;200306;18.0
WSLBTB;200307;18.0
WSLBTB;200308;22.7
WSLBTB;200309;27.0
WSLBTB;200310;22.7
WSLBTB;200311;27.0
WSLBTB;200312;40.7
WSLBTB;200401;40.7
WSLBTB;200402;36.0
WSLBTB;200403;27.0
WSLBTB;200404;36.0
WSLBTB;200405;27.0
WSLBTB;200406;22.7
WSLBTB;200407;18.0
WSLBTB;200408;22.7
WSLBTB;200409;18.0
WSLBTB;200410;36.0
WSLBTB;200411;36.0
WSLBTB;200412;31.7
WSLBTB;200501;31.7
WSLBTB;200502;27.0
WSLBTB;200503;27.0
WSLBTB;200504;36.0
WSLBTB;200505;31.7
WSLBTB;200506;22.7
WSLBTB;200507;31.7
WSLBTB;200508;18.0
WSLBTB;200509;18.0
WSLBTB;200510;18.0
WSLBTB;200511;31.7
WSLBTB;200512;31.7
WSLBTB;200601;31.7
WSLBTB;200602;31.7
WSLBTB;200603;-
WSLBTB;200604;27.0
