 

stn;time;rre150yx
GRO;1901;95.0
GRO;1902;51.6
GRO;1903;85.2
GRO;1904;64.5
GRO;1905;83.0
GRO;1906;96.2
GRO;1907;77.5
GRO;1908;87.0
GRO;1909;62.4
GRO;1910;46.8
GRO;1911;121.4
GRO;1912;60.8
GRO;1913;102.5
GRO;1914;102.0
GRO;1915;70.5
GRO;1916;62.8
GRO;1917;81.7
GRO;1918;76.5
GRO;1919;50.4
GRO;1920;143.1
GRO;1921;52.6
GRO;1922;92.0
GRO;1923;68.3
GRO;1924;90.5
GRO;1925;91.1
GRO;1926;109.2
GRO;1927;70.0
GRO;1928;132.5
GRO;1929;73.6
GRO;1930;62.7
GRO;1931;107.1
GRO;1932;64.9
GRO;1933;76.6
GRO;1934;80.1
GRO;1935;94.5
GRO;1936;83.2
GRO;1937;55.1
GRO;1938;66.5
GRO;1939;65.5
GRO;1940;71.5
GRO;1941;48.6
GRO;1942;141.2
GRO;1943;94.2
GRO;1944;81.4
GRO;1945;100.0
GRO;1946;59.2
GRO;1947;67.4
GRO;1948;79.2
GRO;1949;58.0
GRO;1950;73.2
GRO;1951;139.2
GRO;1952;63.2
GRO;1953;71.2
GRO;1954;81.0
GRO;1955;56.4
GRO;1956;83.0
GRO;1957;68.4
GRO;1958;74.0
GRO;1959;52.4
GRO;1960;109.0
GRO;1961;56.0
GRO;1962;86.0
GRO;1963;78.0
GRO;1964;45.0
GRO;1965;99.3
GRO;1966;95.3
GRO;1967;120.2
GRO;1968;98.0
GRO;1969;73.4
GRO;1970;46.5
GRO;1971;62.0
GRO;1972;50.2
GRO;1973;86.2
GRO;1974;81.0
GRO;1975;58.0
GRO;1976;110.0
GRO;1977;90.2
GRO;1978;183.6
GRO;1979;91.3
GRO;1980;84.9
GRO;1981;133.0
GRO;1982;174.0
GRO;1983;111.6
GRO;1984;166.5
GRO;1985;92.3
GRO;1986;96.8
GRO;1987;89.1
GRO;1988;111.0
GRO;1989;109.8
GRO;1990;93.7
GRO;1991;131.8
GRO;1992;93.6
GRO;1993;106.6
GRO;1994;66.2
GRO;1995;64.5
GRO;1996;105.8
GRO;1997;86.2
GRO;1998;84.6
GRO;1999;72.5
GRO;2000;84.3
GRO;2001;89.0
GRO;2002;126.2
GRO;2003;83.6
GRO;2004;78.6
GRO;2005;70.3
GRO;2006;87.4
GRO;2007;59.5
GRO;2008;123.7
GRO;2009;138.9
GRO;2010;67.7
GRO;2011;69.0
GRO;2012;50.3
GRO;2013;92.6
GRO;2014;80.9
GRO;2015;53.8
GRO;2016;94.6
GRO;2017;81.3
GRO;2018;110.2
GRO;2019;81.1
GRO;2020;170.9
