 

stn;time;rre150yx
RKU;1901;101.2
RKU;1902;78.5
RKU;1903;70.5
RKU;1904;63.8
RKU;1905;53.0
RKU;1906;68.1
RKU;1907;66.2
RKU;1908;73.1
RKU;1909;44.6
RKU;1910;198.0
RKU;1911;53.0
RKU;1912;144.0
RKU;1913;83.0
RKU;1914;66.4
RKU;1915;52.0
RKU;1916;88.8
RKU;1917;74.0
RKU;1918;67.8
RKU;1919;59.8
RKU;1920;55.0
RKU;1921;94.4
RKU;1922;81.0
RKU;1923;95.0
RKU;1924;83.0
RKU;1925;99.0
RKU;1926;70.6
RKU;1927;76.5
RKU;1928;66.1
RKU;1929;93.4
RKU;1930;73.2
RKU;1931;73.6
RKU;1932;59.6
RKU;1933;105.5
RKU;1934;205.7
RKU;1935;56.5
RKU;1936;59.7
RKU;1937;50.5
RKU;1938;70.8
RKU;1939;70.5
RKU;1940;95.0
RKU;1941;71.0
RKU;1942;80.3
RKU;1943;58.1
RKU;1944;55.8
RKU;1945;66.9
RKU;1946;62.8
RKU;1947;44.2
