 

stn;time;fklnd3m0
TGILL;201710;0
TGILL;201711;0
TGILL;201712;0
TGILL;201801;0
TGILL;201802;-
TGILL;201803;0
TGILL;201804;0
TGILL;201805;0
TGILL;201806;0
TGILL;201807;0
TGILL;201808;0
TGILL;201809;0
TGILL;201810;0
TGILL;201811;0
TGILL;201812;0
TGILL;201901;0
TGILL;201902;0
TGILL;201903;0
TGILL;201904;0
TGILL;201905;0
TGILL;201906;0
TGILL;201907;0
TGILL;201908;0
TGILL;201909;0
TGILL;201910;0
TGILL;201911;0
TGILL;201912;0
TGILL;202001;0
TGILL;202002;-
TGILL;202003;0
TGILL;202004;0
TGILL;202005;0
TGILL;202006;0
TGILL;202007;0
