 

stn;time;rs1000y0
HLL;1887;0
HLL;1888;0
HLL;1889;0
HLL;1890;0
HLL;1891;0
HLL;1892;0
HLL;1893;0
HLL;1894;0
HLL;1895;0
HLL;1896;0
HLL;1897;0
HLL;1898;0
HLL;1899;0
HLL;1900;0
HLL;1901;0
HLL;1902;0
HLL;1903;0
HLL;1904;0
HLL;1905;0
HLL;1906;0
HLL;1907;0
HLL;1908;0
HLL;1909;0
HLL;1910;0
HLL;1911;0
HLL;1912;0
HLL;1913;0
HLL;1914;0
HLL;1915;0
HLL;1916;0
HLL;1917;0
HLL;1918;0
HLL;1919;0
HLL;1920;0
HLL;1921;0
HLL;1922;0
HLL;1923;0
HLL;1924;0
HLL;1925;0
HLL;1926;0
HLL;1927;0
HLL;1928;0
HLL;1929;0
HLL;1930;0
HLL;1931;0
HLL;1932;0
HLL;1933;0
HLL;1934;0
HLL;1935;0
HLL;1936;0
HLL;1937;0
HLL;1938;0
HLL;1939;0
HLL;1940;0
HLL;1941;0
HLL;1942;0
HLL;1943;0
HLL;1944;0
HLL;1945;0
HLL;1946;0
HLL;1947;0
HLL;1948;0
HLL;1949;0
HLL;1950;0
HLL;1951;0
HLL;1952;0
HLL;1953;0
HLL;1954;0
HLL;1955;0
HLL;1956;0
HLL;1957;0
HLL;1958;0
HLL;1959;0
HLL;1960;0
HLL;1961;0
HLL;1962;0
HLL;1963;0
HLL;1964;0
HLL;1965;0
HLL;1966;0
HLL;1967;0
HLL;1968;0
HLL;1969;0
HLL;1970;0
HLL;1971;0
HLL;1972;0
HLL;1973;0
HLL;1974;0
HLL;1975;0
HLL;1976;0
HLL;1977;0
HLL;1978;0
HLL;1979;0
HLL;1980;0
HLL;1981;0
HLL;1982;0
HLL;1983;0
HLL;1984;0
HLL;1985;0
HLL;1986;0
HLL;1987;0
HLL;1988;0
HLL;1989;0
HLL;1990;0
HLL;1991;0
HLL;1992;0
HLL;1993;0
HLL;1994;0
HLL;1995;0
HLL;1996;0
HLL;1997;0
HLL;1998;0
HLL;1999;0
HLL;2000;0
HLL;2001;0
HLL;2002;0
HLL;2003;0
HLL;2004;0
HLL;2005;0
HLL;2006;0
HLL;2007;0
HLL;2008;0
HLL;2009;0
HLL;2010;0
HLL;2011;0
HLL;2012;0
HLL;2013;0
HLL;2014;0
HLL;2015;0
HLL;2016;0
HLL;2017;0
HLL;2018;0
HLL;2019;0
HLL;2020;0
