 

stn;time;rhh150mx
IYVOL;201306;8.4
IYVOL;201307;11.8
IYVOL;201308;11.0
IYVOL;201309;8.6
IYVOL;201310;10.4
IYVOL;201311;6.0
IYVOL;201312;4.8
IYVOL;201401;5.1
IYVOL;201402;3.4
IYVOL;201403;4.9
IYVOL;201404;3.7
IYVOL;201405;8.5
IYVOL;201406;13.1
IYVOL;201407;16.6
IYVOL;201408;55.9
IYVOL;201409;5.3
IYVOL;201410;7.0
IYVOL;201411;7.8
IYVOL;201412;5.0
IYVOL;201501;3.3
IYVOL;201502;1.7
IYVOL;201503;2.5
IYVOL;201504;7.7
IYVOL;201505;7.5
IYVOL;201506;6.3
IYVOL;201507;7.0
IYVOL;201508;11.0
IYVOL;201509;26.1
IYVOL;201510;7.5
IYVOL;201511;0.7
IYVOL;201512;0.0
IYVOL;201601;2.6
IYVOL;201602;2.7
IYVOL;201603;6.0
IYVOL;201604;6.3
IYVOL;201605;9.0
IYVOL;201606;11.6
IYVOL;201607;8.4
IYVOL;201608;13.6
IYVOL;201609;18.0
IYVOL;201610;6.0
IYVOL;201611;5.4
IYVOL;201612;0.0
IYVOL;201701;0.6
IYVOL;201702;2.0
IYVOL;201703;3.8
IYVOL;201704;3.9
IYVOL;201705;5.1
IYVOL;201706;7.7
IYVOL;201707;21.2
IYVOL;201708;15.9
IYVOL;201709;19.4
IYVOL;201710;2.4
IYVOL;201711;8.0
IYVOL;201712;4.6
IYVOL;201801;7.6
IYVOL;201802;1.8
IYVOL;201803;4.0
IYVOL;201804;5.7
IYVOL;201805;13.6
IYVOL;201806;11.3
IYVOL;201807;19.3
IYVOL;201808;14.8
IYVOL;201809;9.2
IYVOL;201810;7.3
IYVOL;201811;3.8
IYVOL;201812;3.7
IYVOL;201901;1.6
IYVOL;201902;4.7
