 

stn;time;rsd300y0
CNZ;1972;2
CNZ;1973;1
CNZ;1974;1
CNZ;1975;1
CNZ;1976;3
CNZ;1977;4
CNZ;1978;2
CNZ;1979;4
CNZ;1980;2
CNZ;1981;3
CNZ;1982;5
CNZ;1983;6
CNZ;1984;2
CNZ;1985;3
CNZ;1986;2
CNZ;1987;5
CNZ;1988;2
CNZ;1989;0
CNZ;1990;3
CNZ;1991;5
CNZ;1992;5
CNZ;1993;4
CNZ;1994;5
CNZ;1995;3
CNZ;1996;6
CNZ;1997;3
CNZ;1998;2
CNZ;1999;6
CNZ;2000;4
CNZ;2001;6
CNZ;2002;7
CNZ;2003;3
CNZ;2004;5
CNZ;2005;2
CNZ;2006;5
CNZ;2007;7
CNZ;2008;8
CNZ;2009;2
CNZ;2010;1
CNZ;2011;0
CNZ;2012;5
CNZ;2013;8
CNZ;2014;4
CNZ;2015;7
CNZ;2016;4
CNZ;2017;1
CNZ;2018;3
CNZ;2019;3
CNZ;2020;5
