 

stn;time;fu3010m1
MVE;200608;59.4
MVE;200609;59.4
MVE;200610;58.0
MVE;200611;67.3
MVE;200612;57.6
MVE;200701;65.5
MVE;200702;64.1
MVE;200703;71.6
MVE;200704;57.6
MVE;200705;57.2
MVE;200706;52.2
MVE;200707;60.5
MVE;200708;57.2
MVE;200709;49.3
MVE;200710;51.8
MVE;200711;66.2
MVE;200712;52.6
MVE;200801;79.2
MVE;200802;61.9
MVE;200803;61.9
MVE;200804;62.6
MVE;200805;82.4
MVE;200806;55.1
MVE;200807;58.3
MVE;200808;56.9
MVE;200809;52.2
MVE;200810;56.5
MVE;200811;66.2
MVE;200812;81.0
MVE;200901;89.3
MVE;200902;69.8
MVE;200903;73.1
MVE;200904;79.9
MVE;200905;61.2
MVE;200906;58.3
MVE;200907;71.3
MVE;200908;51.5
MVE;200909;56.9
MVE;200910;88.6
MVE;200911;77.0
MVE;200912;70.6
MVE;201001;55.4
MVE;201002;69.5
MVE;201003;71.6
MVE;201004;49.7
MVE;201005;64.1
MVE;201006;82.1
MVE;201007;52.9
MVE;201008;63.0
MVE;201009;51.5
MVE;201010;78.8
MVE;201011;62.6
MVE;201012;71.6
MVE;201101;55.8
MVE;201102;42.5
MVE;201103;79.6
MVE;201104;58.3
MVE;201105;75.6
MVE;201106;54.7
MVE;201107;58.7
MVE;201108;54.7
MVE;201109;50.0
MVE;201110;77.0
MVE;201111;79.6
MVE;201112;51.5
MVE;201201;58.3
MVE;201202;51.5
MVE;201203;55.1
MVE;201204;82.1
MVE;201205;72.0
MVE;201206;52.6
MVE;201207;56.9
MVE;201208;54.0
MVE;201209;63.0
MVE;201210;60.8
MVE;201211;60.5
MVE;201212;63.0
MVE;201301;59.8
MVE;201302;55.4
MVE;201303;80.6
MVE;201304;60.8
MVE;201305;77.0
MVE;201306;72.7
MVE;201307;51.8
MVE;201308;53.3
MVE;201309;46.4
MVE;201310;70.9
MVE;201311;51.8
MVE;201312;81.4
MVE;201401;67.0
MVE;201402;77.0
MVE;201403;63.0
MVE;201404;53.3
MVE;201405;71.3
MVE;201406;56.9
MVE;201407;64.4
MVE;201408;62.6
MVE;201409;49.0
MVE;201410;71.3
MVE;201411;84.6
MVE;201412;50.0
MVE;201501;67.7
MVE;201502;60.1
MVE;201503;80.6
MVE;201504;59.0
MVE;201505;70.2
MVE;201506;61.6
MVE;201507;70.9
MVE;201508;43.9
MVE;201509;63.7
MVE;201510;58.0
MVE;201511;64.4
MVE;201512;36.4
MVE;201601;61.9
MVE;201602;83.9
MVE;201603;71.3
MVE;201604;70.6
MVE;201605;60.1
MVE;201606;44.3
MVE;201607;50.4
MVE;201608;42.5
MVE;201609;54.4
MVE;201610;75.2
MVE;201611;82.8
MVE;201612;77.4
MVE;201701;62.6
MVE;201702;57.2
MVE;201703;87.8
MVE;201704;62.3
MVE;201705;71.3
MVE;201706;50.4
MVE;201707;66.2
MVE;201708;56.2
MVE;201709;71.3
MVE;201710;49.3
MVE;201711;74.5
MVE;201712;85.7
MVE;201801;86.4
MVE;201802;52.9
MVE;201803;71.3
MVE;201804;70.9
MVE;201805;72.4
MVE;201806;56.9
MVE;201807;59.0
MVE;201808;62.3
MVE;201809;63.4
MVE;201810;74.9
MVE;201811;67.3
MVE;201812;60.5
MVE;201901;42.5
MVE;201902;59.4
MVE;201903;75.2
MVE;201904;84.2
MVE;201905;69.5
MVE;201906;77.4
MVE;201907;61.6
MVE;201908;68.8
MVE;201909;52.2
MVE;201910;70.6
MVE;201911;89.3
MVE;201912;77.4
MVE;202001;59.0
MVE;202002;87.8
MVE;202003;62.6
MVE;202004;60.5
MVE;202005;68.0
MVE;202006;67.3
MVE;202007;56.9
MVE;202008;56.5
MVE;202009;55.1
MVE;202010;66.6
MVE;202011;51.8
MVE;202012;81.0
MVE;202101;71.6
MVE;202102;70.6
MVE;202103;64.4
