 

stn;time;rsd300y0
DLROS;1950;2
DLROS;1951;4
DLROS;1952;0
DLROS;1953;8
DLROS;1954;10
DLROS;1955;5
DLROS;1956;3
DLROS;1957;4
DLROS;1958;2
DLROS;1959;7
DLROS;1960;3
DLROS;1961;5
DLROS;1962;3
DLROS;1963;2
DLROS;1964;7
DLROS;1965;4
DLROS;1966;6
DLROS;1967;3
DLROS;1968;9
DLROS;1969;3
DLROS;1970;2
DLROS;1971;3
DLROS;1972;3
DLROS;1973;3
DLROS;1974;3
DLROS;1975;2
DLROS;1976;5
DLROS;1977;5
DLROS;1978;7
DLROS;1979;7
DLROS;1980;2
DLROS;1981;5
DLROS;1982;4
DLROS;1983;4
DLROS;1984;2
DLROS;1985;8
DLROS;1986;3
