 

stn;time;hns000y0
BUF;1964;456
BUF;1965;564
BUF;1966;628
BUF;1967;574
BUF;1968;628
BUF;1969;343
BUF;1970;717
BUF;1971;384
BUF;1972;488
BUF;1973;467
BUF;1974;587
BUF;1975;609
BUF;1976;345
BUF;1977;642
BUF;1978;692
BUF;1979;878
BUF;1980;468
BUF;1981;669
BUF;1982;419
BUF;1983;502
BUF;1984;447
BUF;1985;344
BUF;1986;415
BUF;1987;354
