 

stn;time;rhh150mx
GUT;198101;3.8
GUT;198102;2.3
GUT;198103;3.1
GUT;198104;1.2
GUT;198105;7.8
GUT;198106;3.6
GUT;198107;9.3
GUT;198108;20.6
GUT;198109;12.2
GUT;198110;7.8
GUT;198111;4.1
GUT;198112;7.7
GUT;198201;4.7
GUT;198202;1.7
GUT;198203;3.0
GUT;198204;3.2
GUT;198205;3.2
GUT;198206;9.6
GUT;198207;8.7
GUT;198208;16.2
GUT;198209;8.6
GUT;198210;9.9
GUT;198211;2.5
GUT;198212;5.0
GUT;198301;4.8
GUT;198302;2.5
GUT;198303;2.6
GUT;198304;3.4
GUT;198305;3.5
GUT;198306;12.8
GUT;198307;2.1
GUT;198308;4.9
GUT;198309;6.6
GUT;198310;2.6
GUT;198311;6.0
GUT;198312;1.9
GUT;198401;3.8
GUT;198402;5.0
GUT;198403;1.9
GUT;198404;3.7
GUT;198405;10.6
GUT;198406;6.1
GUT;198407;33.8
GUT;198408;13.0
GUT;198409;8.1
GUT;198410;3.5
GUT;198411;4.3
GUT;198412;4.0
GUT;198501;1.6
GUT;198502;3.8
GUT;198503;1.9
GUT;198504;4.7
GUT;198505;8.4
GUT;198506;8.2
GUT;198507;15.7
GUT;198508;17.2
GUT;198509;4.8
GUT;198510;4.3
GUT;198511;7.6
GUT;198512;7.5
GUT;198601;8.4
GUT;198602;3.2
GUT;198603;4.0
GUT;198604;8.7
GUT;198605;4.7
GUT;198606;8.1
GUT;198607;16.3
GUT;198608;15.8
GUT;198609;3.8
GUT;198610;9.6
GUT;198611;2.6
GUT;198612;2.8
GUT;198701;3.9
GUT;198702;2.1
GUT;198703;3.2
GUT;198704;4.3
GUT;198705;6.4
GUT;198706;7.4
GUT;198707;8.0
GUT;198708;14.0
GUT;198709;7.7
GUT;198710;4.1
GUT;198711;5.0
GUT;198712;6.5
GUT;198801;2.6
GUT;198802;3.8
GUT;198803;6.0
GUT;198804;3.8
GUT;198805;5.9
GUT;198806;7.7
GUT;198807;5.2
GUT;198808;7.0
GUT;198809;6.3
GUT;198810;5.8
GUT;198811;2.4
GUT;198812;8.4
GUT;198901;1.2
GUT;198902;3.2
GUT;198903;3.0
GUT;198904;7.9
GUT;198905;7.0
GUT;198906;6.1
GUT;198907;11.7
GUT;198908;5.3
GUT;198909;5.9
GUT;198910;9.1
GUT;198911;4.1
GUT;198912;4.7
GUT;199001;5.1
GUT;199002;6.3
GUT;199003;5.0
GUT;199004;2.7
GUT;199005;8.7
GUT;199006;8.5
GUT;199007;11.1
GUT;199008;6.7
GUT;199009;6.6
GUT;199010;11.2
GUT;199011;7.3
GUT;199012;2.7
GUT;199101;2.6
GUT;199102;1.3
GUT;199103;2.6
GUT;199104;2.3
GUT;199105;6.1
GUT;199106;7.4
GUT;199107;8.0
GUT;199108;9.0
GUT;199109;5.6
GUT;199110;2.0
GUT;199111;5.8
GUT;199112;3.4
GUT;199201;1.3
GUT;199202;2.3
GUT;199203;3.1
GUT;199204;6.6
GUT;199205;6.2
GUT;199206;10.3
GUT;199207;11.5
GUT;199208;6.9
GUT;199209;3.4
GUT;199210;5.4
GUT;199211;6.3
GUT;199212;4.1
GUT;199301;3.4
GUT;199302;3.0
GUT;199303;2.7
GUT;199304;3.8
GUT;199305;7.4
GUT;199306;11.3
GUT;199307;24.2
GUT;199308;7.2
GUT;199309;8.1
GUT;199310;6.9
GUT;199311;4.0
GUT;199312;6.2
GUT;199401;4.8
GUT;199402;3.0
GUT;199403;6.2
GUT;199404;10.3
GUT;199405;7.5
GUT;199406;14.4
GUT;199407;15.8
GUT;199408;10.3
GUT;199409;8.7
GUT;199410;4.5
GUT;199411;4.1
GUT;199412;5.1
GUT;199501;4.6
GUT;199502;4.0
GUT;199503;5.0
GUT;199504;5.0
GUT;199505;10.5
GUT;199506;8.1
GUT;199507;10.8
GUT;199508;21.5
GUT;199509;3.4
GUT;199510;6.2
GUT;199511;7.5
GUT;199512;5.0
GUT;199601;0.8
GUT;199602;5.8
GUT;199603;5.1
GUT;199604;6.5
GUT;199605;14.4
GUT;199606;3.9
GUT;199607;15.0
GUT;199608;29.3
GUT;199609;4.1
GUT;199610;5.6
GUT;199611;5.7
GUT;199612;2.9
GUT;199701;0.8
GUT;199702;7.5
GUT;199703;5.0
GUT;199704;4.8
GUT;199705;8.4
GUT;199706;10.7
GUT;199707;7.0
GUT;199708;6.5
GUT;199709;4.1
GUT;199710;6.9
GUT;199711;1.8
GUT;199712;4.4
GUT;199801;7.5
GUT;199802;1.4
GUT;199803;2.8
GUT;199804;2.8
GUT;199805;7.3
GUT;199806;8.8
GUT;199807;13.9
GUT;199808;7.5
GUT;199809;7.2
GUT;199810;6.9
GUT;199811;3.6
GUT;199812;2.2
GUT;199901;2.8
GUT;199902;11.1
GUT;199903;2.8
GUT;199904;4.6
GUT;199905;11.5
GUT;199906;48.9
GUT;199907;26.5
GUT;199908;8.5
GUT;199909;7.3
GUT;199910;3.8
GUT;199911;4.6
GUT;199912;8.2
GUT;200001;1.3
GUT;200002;4.0
GUT;200003;2.6
GUT;200004;5.3
GUT;200005;7.3
GUT;200006;26.5
GUT;200007;13.6
GUT;200008;15.6
GUT;200009;8.3
GUT;200010;2.9
GUT;200011;2.9
GUT;200012;2.9
GUT;200101;2.6
GUT;200102;6.0
GUT;200103;6.1
GUT;200104;5.1
GUT;200105;9.6
GUT;200106;4.4
GUT;200107;8.2
GUT;200108;10.1
GUT;200109;11.1
GUT;200110;3.9
GUT;200111;4.4
GUT;200112;2.2
GUT;200201;1.5
GUT;200202;5.5
GUT;200203;11.7
GUT;200204;3.5
GUT;200205;8.9
GUT;200206;8.2
GUT;200207;10.6
GUT;200208;22.1
GUT;200209;19.4
GUT;200210;4.7
GUT;200211;3.9
GUT;200212;2.6
GUT;200301;11.0
GUT;200302;6.4
GUT;200303;5.5
GUT;200304;3.6
GUT;200305;28.8
GUT;200306;12.9
GUT;200307;8.6
