 

stn;time;hto000y0
STI;1966;4
STI;1967;3
STI;1968;7
STI;1969;7
STI;1970;8
STI;1971;5
STI;1972;1
STI;1973;5
STI;1974;1
STI;1975;1
STI;1976;3
STI;1977;3
STI;1978;6
STI;1979;2
STI;1980;5
STI;1981;8
STI;1982;1
STI;1983;2
STI;1984;3
STI;1985;3
STI;1986;4
STI;1987;2
STI;1988;3
STI;1989;0
STI;1990;1
STI;1991;2
STI;1992;0
STI;1993;1
STI;1994;0
STI;1995;2
