 

stn;time;fklnd3m0
TGERM;201109;0
TGERM;201110;0
TGERM;201111;0
TGERM;201112;0
TGERM;201201;0
TGERM;201202;0
TGERM;201203;0
TGERM;201204;0
TGERM;201205;0
TGERM;201206;0
TGERM;201207;0
TGERM;201208;0
TGERM;201209;0
TGERM;201210;0
TGERM;201211;0
TGERM;201212;0
TGERM;201301;0
TGERM;201302;0
TGERM;201303;0
