 

stn;time;tre200y0
IYTOB;1984;5.7
IYTOB;1985;5.9
IYTOB;1986;6.0
IYTOB;1987;6.0
IYTOB;1988;6.8
IYTOB;1989;5.0
IYTOB;1990;4.9
IYTOB;1991;4.2
IYTOB;1992;5.2
IYTOB;1993;5.1
IYTOB;1994;6.3
IYTOB;1995;4.9
IYTOB;1996;4.6
IYTOB;1997;5.7
IYTOB;1998;5.5
IYTOB;1999;5.2
IYTOB;2000;6.2
IYTOB;2001;5.6
IYTOB;2002;6.3
IYTOB;2003;5.7
IYTOB;2004;5.2
IYTOB;2005;4.7
IYTOB;2006;5.5
IYTOB;2007;6.0
IYTOB;2008;5.6
IYTOB;2009;4.9
IYTOB;2010;4.3
IYTOB;2011;6.2
IYTOB;2012;5.7
IYTOB;2013;5.6
IYTOB;2014;6.5
IYTOB;2015;6.5
IYTOB;2016;6.1
IYTOB;2017;6.0
IYTOB;2018;6.4
IYTOB;2019;6.3
IYTOB;2020;6.1
