 

stn;time;rhs150d0
SIO;18640401;0.0
SIO;18640402;0.0
SIO;18640403;0.0
SIO;18640404;0.0
SIO;18640405;9.4
SIO;18640406;0.0
SIO;18640407;0.0
SIO;18640408;0.0
SIO;18640409;0.0
SIO;18640410;0.0
SIO;18640411;0.0
SIO;18640412;0.0
SIO;18640413;0.0
SIO;18640414;0.0
SIO;18640415;0.0
SIO;18640416;0.0
SIO;18640417;3.3
SIO;18640418;0.0
SIO;18640419;0.0
SIO;18640420;0.0
SIO;18640421;0.0
SIO;18640422;0.0
SIO;18640423;0.0
SIO;18640424;0.0
SIO;18640425;0.0
SIO;18640426;0.0
SIO;18640427;0.0
SIO;18640428;0.0
SIO;18640429;0.6
SIO;18640430;0.0
SIO;18640501;0.0
SIO;18640502;0.0
SIO;18640503;42.5
SIO;18640504;10.1
SIO;18640505;3.2
SIO;18640506;0.0
SIO;18640507;0.0
SIO;18640508;0.0
SIO;18640509;0.0
SIO;18640510;1.1
SIO;18640511;0.0
SIO;18640512;9.9
SIO;18640513;0.0
SIO;18640514;1.1
SIO;18640515;0.0
SIO;18640516;0.0
SIO;18640517;0.0
SIO;18640518;0.0
SIO;18640519;0.0
SIO;18640520;0.0
SIO;18640521;0.0
SIO;18640522;0.0
SIO;18640523;0.0
SIO;18640524;0.0
SIO;18640525;0.0
SIO;18640526;0.0
SIO;18640527;0.0
SIO;18640528;0.0
SIO;18640529;0.0
SIO;18640530;0.0
SIO;18640531;0.0
SIO;18640601;6.4
SIO;18640602;0.6
SIO;18640603;3.3
SIO;18640604;0.0
SIO;18640605;0.0
SIO;18640606;0.0
SIO;18640607;3.0
SIO;18640608;0.0
SIO;18640609;0.0
SIO;18640610;36.6
SIO;18640611;23.2
SIO;18640612;0.0
SIO;18640613;0.0
SIO;18640614;0.0
SIO;18640615;3.8
SIO;18640616;0.0
SIO;18640617;0.3
SIO;18640618;0.0
SIO;18640619;0.0
SIO;18640620;0.0
SIO;18640621;0.0
SIO;18640622;0.0
SIO;18640623;0.0
SIO;18640624;10.5
SIO;18640625;0.0
SIO;18640626;0.0
SIO;18640627;1.2
SIO;18640628;0.0
SIO;18640629;0.0
SIO;18640630;0.0
SIO;18640701;9.5
SIO;18640702;0.0
SIO;18640703;0.0
SIO;18640704;0.7
SIO;18640705;0.0
SIO;18640706;0.0
SIO;18640707;0.0
SIO;18640708;0.0
SIO;18640709;0.0
SIO;18640710;0.0
SIO;18640711;0.0
SIO;18640712;3.0
SIO;18640713;0.0
SIO;18640714;0.0
