 

stn;time;rre150m0
NABLAE;200807;99.8
NABLAE;200808;145.4
NABLAE;200809;121.3
NABLAE;200810;112.0
NABLAE;200811;22.3
NABLAE;200812;48.2
NABLAE;200901;25.9
NABLAE;200902;27.7
NABLAE;200903;78.5
NABLAE;200904;16.4
NABLAE;200905;60.2
NABLAE;200906;87.3
NABLAE;200907;196.6
NABLAE;200908;41.3
NABLAE;200909;31.4
NABLAE;200910;39.8
NABLAE;200911;89.8
NABLAE;200912;84.5
NABLAE;201001;19.5
NABLAE;201002;30.3
NABLAE;201003;35.3
NABLAE;201004;23.5
NABLAE;201005;139.1
NABLAE;201006;128.4
NABLAE;201007;114.6
