 

stn;time;tnd00xy0
HOE;1992;33
HOE;1993;44
HOE;1994;27
HOE;1995;48
HOE;1996;55
HOE;1997;23
HOE;1998;51
HOE;1999;57
HOE;2000;28
HOE;2001;54
HOE;2002;22
HOE;2003;53
HOE;2004;61
HOE;2005;78
HOE;2006;49
HOE;2007;30
HOE;2008;32
HOE;2009;56
HOE;2010;69
HOE;2011;32
HOE;2012;46
HOE;2013;68
HOE;2014;19
HOE;2015;35
HOE;2016;30
HOE;2017;46
HOE;2018;37
HOE;2019;30
HOE;2020;14
