 

stn;time;fu3010m1
IYABT;200612;94.7
IYABT;200701;128.2
IYABT;200702;96.5
IYABT;200703;83.2
IYABT;200704;53.3
IYABT;200705;93.6
IYABT;200706;69.8
IYABT;200707;78.8
IYABT;200708;70.6
IYABT;200709;82.1
IYABT;200710;69.8
IYABT;200711;130.7
IYABT;200712;103.3
IYABT;200801;187.6
IYABT;200802;79.6
IYABT;200803;125.6
IYABT;200804;84.2
IYABT;200805;92.5
IYABT;200806;76.3
IYABT;200807;96.1
IYABT;200808;74.9
IYABT;200809;74.5
IYABT;200810;95.4
IYABT;200811;136.1
IYABT;200812;124.2
IYABT;200901;66.2
IYABT;200902;114.8
IYABT;200903;120.6
IYABT;200904;73.1
IYABT;200905;72.0
IYABT;200906;87.5
IYABT;200907;82.1
IYABT;200908;73.4
IYABT;200909;156.6
IYABT;200910;119.2
IYABT;200911;94.3
IYABT;200912;79.2
IYABT;201001;72.0
IYABT;201002;115.9
IYABT;201003;82.8
IYABT;201004;65.5
IYABT;201005;92.2
IYABT;201006;76.0
IYABT;201007;67.3
IYABT;201008;95.8
IYABT;201009;70.2
IYABT;201010;77.0
IYABT;201011;97.6
IYABT;201012;142.6
IYABT;201101;84.6
IYABT;201102;79.6
IYABT;201103;85.7
IYABT;201104;92.2
IYABT;201105;67.7
IYABT;201106;99.0
IYABT;201107;87.8
IYABT;201108;77.4
IYABT;201109;68.4
IYABT;201110;97.9
