 

stn;time;fu3010m1
WSLOTB;201006;18.0
WSLOTB;201007;22.7
WSLOTB;201008;13.7
WSLOTB;201009;13.7
WSLOTB;201010;13.7
WSLOTB;201011;31.7
WSLOTB;201012;31.7
WSLOTB;201101;22.7
WSLOTB;201102;13.7
WSLOTB;201103;22.7
WSLOTB;201104;18.0
WSLOTB;201105;18.0
WSLOTB;201106;13.7
WSLOTB;201107;18.0
WSLOTB;201108;18.0
WSLOTB;201109;13.7
WSLOTB;201110;13.7
WSLOTB;201111;0.0
WSLOTB;201112;40.7
WSLOTB;201201;45.0
WSLOTB;201202;18.0
WSLOTB;201203;18.0
WSLOTB;201204;27.0
WSLOTB;201205;13.7
WSLOTB;201206;13.7
WSLOTB;201207;18.0
WSLOTB;201208;27.0
WSLOTB;201209;18.0
WSLOTB;201210;9.0
WSLOTB;201211;18.0
WSLOTB;201212;45.0
WSLOTB;201301;27.0
WSLOTB;201302;31.7
WSLOTB;201303;22.7
WSLOTB;201304;31.7
