 

stn;time;rsd300y0
LUN;1905;6
LUN;1906;6
LUN;1907;10
LUN;1908;9
LUN;1909;6
LUN;1910;9
LUN;1911;7
LUN;1912;9
LUN;1913;7
LUN;1914;10
LUN;1915;6
LUN;1916;9
LUN;1917;6
LUN;1918;10
LUN;1919;9
LUN;1920;3
LUN;1921;5
LUN;1922;12
LUN;1923;5
LUN;1924;5
LUN;1925;8
LUN;1926;10
LUN;1927;6
LUN;1928;12
LUN;1929;2
LUN;1930;11
LUN;1931;5
LUN;1932;8
LUN;1933;4
LUN;1934;4
LUN;1935;8
LUN;1936;7
LUN;1937;3
LUN;1938;6
LUN;1939;7
LUN;1940;13
LUN;1941;7
LUN;1942;5
LUN;1943;4
LUN;1944;7
LUN;1945;9
LUN;1946;6
LUN;1947;6
LUN;1948;5
LUN;1949;3
LUN;1950;7
