 

stn;time;rti150yx
ZZG;1961;19610905
ZZG;1962;19620916
ZZG;1963;19630814
ZZG;1964;19640829
ZZG;1965;19650518
ZZG;1966;19660420
ZZG;1967;19670903
ZZG;1968;19680921
ZZG;1969;19690618
ZZG;1970;19700720
ZZG;1971;19710606
ZZG;1972;19721122
ZZG;1973;19730623
ZZG;1974;19740909
ZZG;1975;19750823
ZZG;1976;19760722
ZZG;1977;19770629
ZZG;1978;19780807
ZZG;1979;19790921
ZZG;1980;19801017
ZZG;1981;19810928
ZZG;1982;19820108
ZZG;1983;19830901
ZZG;1984;19840810
ZZG;1985;19850507
ZZG;1986;19860617
ZZG;1987;19870615
ZZG;1988;19880604
ZZG;1989;19890808
ZZG;1990;19900519
ZZG;1991;19910511
ZZG;1992;19920721
ZZG;1993;19930710
ZZG;1994;19940518
ZZG;1995;19950514
ZZG;1996;19961016
ZZG;1997;19970705
ZZG;1998;19980727
ZZG;1999;19990512
ZZG;2000;20000920
