 

stn;time;tre200y0
DLMUS;1946;6.6
DLMUS;1947;7.2
DLMUS;1948;7.2
DLMUS;1949;7.2
DLMUS;1950;6.8
DLMUS;1951;6.9
DLMUS;1952;6.3
DLMUS;1953;7.0
DLMUS;1954;6.2
DLMUS;1955;6.2
DLMUS;1956;5.4
DLMUS;1957;6.9
DLMUS;1958;6.7
DLMUS;1959;7.4
DLMUS;1960;6.9
DLMUS;1961;7.5
DLMUS;1962;5.5
DLMUS;1963;5.5
DLMUS;1964;6.5
DLMUS;1965;5.7
DLMUS;1966;6.9
DLMUS;1967;6.8
DLMUS;1968;6.3
DLMUS;1969;6.0
DLMUS;1970;6.2
DLMUS;1971;6.4
DLMUS;1972;6.0
DLMUS;1973;6.0
DLMUS;1974;6.9
DLMUS;1975;6.9
DLMUS;1976;6.7
DLMUS;1977;7.1
DLMUS;1978;5.9
DLMUS;1979;6.4
DLMUS;1980;5.8
DLMUS;1981;6.5
DLMUS;1982;7.1
DLMUS;1983;7.3
DLMUS;1984;6.1
DLMUS;1985;6.1
DLMUS;1986;6.4
DLMUS;1987;6.3
DLMUS;1988;7.4
DLMUS;1989;7.7
DLMUS;1990;7.6
DLMUS;1991;6.6
DLMUS;1992;7.7
DLMUS;1993;6.9
DLMUS;1994;8.3
DLMUS;1995;7.2
DLMUS;1996;5.7
DLMUS;1997;7.5
DLMUS;1998;7.4
DLMUS;1999;7.5
DLMUS;2000;8.2
DLMUS;2001;7.4
DLMUS;2002;7.9
DLMUS;2003;7.9
DLMUS;2004;7.1
DLMUS;2005;7.0
DLMUS;2006;7.7
DLMUS;2007;8.1
DLMUS;2008;7.6
DLMUS;2009;7.4
DLMUS;2010;6.4
DLMUS;2011;8.2
DLMUS;2012;7.6
DLMUS;2013;7.0
DLMUS;2014;8.6
DLMUS;2015;8.3
DLMUS;2016;7.8
DLMUS;2017;7.8
DLMUS;2018;8.8
DLMUS;2019;8.4
DLMUS;2020;8.6
