 

stn;time;rre150mx
KAI;190101;23.8
KAI;190102;7.8
KAI;190103;24.8
KAI;190104;29.9
KAI;190105;3.6
KAI;190106;28.3
KAI;190107;14.5
KAI;190108;20.8
KAI;190109;17.1
KAI;190110;26.9
KAI;190111;18.5
KAI;190112;25.3
KAI;190201;18.2
KAI;190202;22.1
KAI;190203;17.2
KAI;190204;14.1
KAI;190205;51.1
KAI;190206;10.2
KAI;190207;25.7
KAI;190208;24.8
KAI;190209;18.0
KAI;190210;13.6
KAI;190211;7.2
KAI;190212;19.8
KAI;190301;22.0
KAI;190302;6.5
KAI;190303;12.5
KAI;190304;9.6
KAI;190305;8.4
KAI;190306;22.6
KAI;190307;18.1
KAI;190308;24.8
KAI;190309;27.3
KAI;190310;24.9
KAI;190311;13.3
KAI;190312;6.6
KAI;190401;15.6
KAI;190402;22.5
KAI;190403;10.6
