 

stn;time;tre200y0
IYVOL;1980;8.1
IYVOL;1981;8.5
IYVOL;1982;9.5
IYVOL;1983;9.3
IYVOL;1984;8.5
IYVOL;1985;8.8
IYVOL;1986;8.9
IYVOL;1987;9.1
IYVOL;1988;9.3
IYVOL;1989;8.5
IYVOL;1990;8.7
IYVOL;1991;8.1
IYVOL;1992;8.8
IYVOL;1993;8.4
IYVOL;1994;9.5
IYVOL;1995;8.2
IYVOL;1996;8.0
IYVOL;1997;9.0
IYVOL;1998;8.6
IYVOL;1999;9.3
IYVOL;2000;9.3
IYVOL;2001;9.5
IYVOL;2002;9.5
IYVOL;2003;9.6
IYVOL;2004;8.9
IYVOL;2005;8.6
IYVOL;2006;9.2
IYVOL;2007;9.7
IYVOL;2008;9.2
IYVOL;2009;9.4
IYVOL;2010;9.0
IYVOL;2011;10.7
IYVOL;2012;10.3
IYVOL;2013;10.0
IYVOL;2014;10.6
IYVOL;2015;11.0
IYVOL;2016;10.3
IYVOL;2017;10.2
IYVOL;2018;10.6
IYVOL;2019;10.5
IYVOL;2020;10.4
