 

stn;time;rre002mx
TIBIA;200801;69.4
TIBIA;200802;22.6
TIBIA;200803;28.9
TIBIA;200804;46.1
TIBIA;200805;101.9
TIBIA;200806;49.9
TIBIA;200807;132.0
TIBIA;200808;77.6
TIBIA;200809;150.8
TIBIA;200810;153.0
TIBIA;200811;106.5
TIBIA;200812;72.8
TIBIA;200901;23.1
TIBIA;200902;48.9
TIBIA;200903;35.5
TIBIA;200904;110.9
TIBIA;200905;23.6
TIBIA;200906;191.0
TIBIA;200907;127.6
TIBIA;200908;44.1
TIBIA;200909;23.0
TIBIA;200910;48.1
TIBIA;200911;95.1
TIBIA;200912;67.3
TIBIA;201001;22.3
TIBIA;201002;15.8
TIBIA;201003;64.8
TIBIA;201004;30.0
TIBIA;201005;102.5
TIBIA;201006;42.5
TIBIA;201007;40.6
TIBIA;201008;81.8
TIBIA;201009;89.5
TIBIA;201010;78.4
TIBIA;201011;74.9
TIBIA;201012;43.4
TIBIA;201101;21.2
TIBIA;201102;25.3
TIBIA;201103;34.3
TIBIA;201104;20.2
TIBIA;201105;61.7
TIBIA;201106;68.7
TIBIA;201107;123.5
TIBIA;201108;88.5
TIBIA;201109;85.1
TIBIA;201110;35.3
TIBIA;201111;140.9
TIBIA;201112;16.2
TIBIA;201201;22.1
TIBIA;201202;7.4
TIBIA;201203;76.0
TIBIA;201204;46.3
TIBIA;201205;67.5
TIBIA;201206;82.2
TIBIA;201207;95.5
TIBIA;201208;76.0
TIBIA;201209;103.6
TIBIA;201210;65.4
TIBIA;201211;76.5
TIBIA;201212;8.8
TIBIA;201301;25.2
TIBIA;201302;9.6
TIBIA;201303;22.9
TIBIA;201304;92.0
TIBIA;201305;91.5
TIBIA;201306;54.9
TIBIA;201307;40.7
TIBIA;201308;102.2
TIBIA;201309;97.9
TIBIA;201310;125.2
TIBIA;201311;40.5
TIBIA;201312;132.7
TIBIA;201401;40.1
TIBIA;201402;27.4
TIBIA;201403;62.6
TIBIA;201404;41.6
TIBIA;201405;71.2
TIBIA;201406;134.7
TIBIA;201407;64.3
TIBIA;201408;81.8
TIBIA;201409;14.6
TIBIA;201410;142.0
TIBIA;201411;278.0
TIBIA;201412;17.2
TIBIA;201501;88.4
TIBIA;201502;37.8
TIBIA;201503;11.6
TIBIA;201504;27.5
TIBIA;201505;61.1
TIBIA;201506;66.6
TIBIA;201507;17.8
TIBIA;201508;60.0
TIBIA;201509;91.5
TIBIA;201510;61.7
TIBIA;201511;2.6
TIBIA;201512;0.0
TIBIA;201601;15.0
TIBIA;201602;31.0
TIBIA;201603;58.4
TIBIA;201604;108.7
TIBIA;201605;71.6
TIBIA;201606;167.9
TIBIA;201607;34.6
TIBIA;201608;51.8
TIBIA;201609;40.3
TIBIA;201610;67.1
TIBIA;201611;75.5
TIBIA;201612;3.5
