 

stn;time;tre200dn
BIA;20170819;17.4
BIA;20170820;15.6
BIA;20170821;11.0
BIA;20170822;13.4
BIA;20170823;13.0
BIA;20170824;14.6
BIA;20170825;16.0
BIA;20170826;17.8
BIA;20170827;15.4
BIA;20170828;16.7
BIA;20170829;15.4
BIA;20170830;17.7
BIA;20170831;15.6
BIA;20170901;13.9
BIA;20170902;13.0
BIA;20170903;12.3
BIA;20170904;11.8
BIA;20170905;11.3
BIA;20170906;13.5
BIA;20170907;13.3
BIA;20170908;11.2
BIA;20170909;10.5
BIA;20170910;10.3
BIA;20170911;12.3
BIA;20170912;11.0
BIA;20170913;7.4
BIA;20170914;10.2
BIA;20170915;7.0
BIA;20170916;9.7
BIA;20170917;7.5
BIA;20170918;6.3
BIA;20170919;6.5
BIA;20170920;11.1
BIA;20170921;5.7
BIA;20170922;6.1
BIA;20170923;9.1
BIA;20170924;10.3
BIA;20170925;8.9
BIA;20170926;12.4
BIA;20170927;10.8
BIA;20170928;9.8
BIA;20170929;13.6
BIA;20170930;13.2
BIA;20171001;13.1
BIA;20171002;13.0
BIA;20171003;9.7
BIA;20171004;7.1
BIA;20171005;6.9
BIA;20171006;9.6
BIA;20171007;6.8
BIA;20171008;7.3
BIA;20171009;6.1
BIA;20171010;5.5
BIA;20171011;6.0
BIA;20171012;7.7
BIA;20171013;6.2
BIA;20171014;6.3
BIA;20171015;7.0
BIA;20171016;6.5
BIA;20171017;6.3
BIA;20171018;5.4
BIA;20171019;5.5
BIA;20171020;5.6
BIA;20171021;8.0
BIA;20171022;9.9
BIA;20171023;11.6
BIA;20171024;8.9
BIA;20171025;6.4
BIA;20171026;5.6
BIA;20171027;4.2
BIA;20171028;5.5
BIA;20171029;7.3
BIA;20171030;4.3
BIA;20171031;3.2
BIA;20171101;2.2
BIA;20171102;2.6
BIA;20171103;2.5
BIA;20171104;4.3
BIA;20171105;7.9
BIA;20171106;7.2
BIA;20171107;4.7
BIA;20171108;6.3
BIA;20171109;4.7
BIA;20171110;1.9
BIA;20171111;1.7
BIA;20171112;2.4
BIA;20171113;7.6
BIA;20171114;0.7
BIA;20171115;-1.3
BIA;20171116;-1.7
BIA;20171117;-1.3
BIA;20171118;-1.1
BIA;20171119;-1.3
BIA;20171120;-0.3
BIA;20171121;-1.8
BIA;20171122;-0.1
BIA;20171123;2.4
BIA;20171124;1.0
BIA;20171125;5.1
BIA;20171126;4.8
BIA;20171127;-2.0
BIA;20171128;-3.0
BIA;20171129;1.4
BIA;20171130;-0.8
BIA;20171201;-2.3
BIA;20171202;-3.8
BIA;20171203;-5.6
BIA;20171204;-3.1
BIA;20171205;-1.3
BIA;20171206;-3.1
BIA;20171207;-3.4
BIA;20171208;1.4
BIA;20171209;-0.5
BIA;20171210;-3.0
BIA;20171211;-1.6
BIA;20171212;-0.2
BIA;20171213;-2.5
BIA;20171214;-0.7
BIA;20171215;-1.4
BIA;20171216;-4.0
BIA;20171217;-2.1
BIA;20171218;-5.6
BIA;20171219;-6.8
BIA;20171220;-7.0
BIA;20171221;-7.1
BIA;20171222;-4.4
BIA;20171223;-2.6
BIA;20171224;-2.9
BIA;20171225;-5.3
BIA;20171226;0.8
BIA;20171227;-0.2
BIA;20171228;1.9
BIA;20171229;-2.0
BIA;20171230;-0.8
BIA;20171231;-1.8
BIA;20180101;0.9
BIA;20180102;-0.2
BIA;20180103;0.9
BIA;20180104;1.3
BIA;20180105;-0.5
BIA;20180106;2.2
BIA;20180107;2.9
BIA;20180108;3.5
BIA;20180109;4.0
BIA;20180110;2.1
BIA;20180111;-0.4
BIA;20180112;-0.9
BIA;20180113;-1.6
BIA;20180114;-2.9
BIA;20180115;-0.7
