 

stn;time;fu3010m1
SMA;198101;101.5
SMA;198102;78.8
SMA;198103;80.3
SMA;198104;55.4
SMA;198105;58.3
SMA;198106;73.1
SMA;198107;61.9
SMA;198108;69.1
SMA;198109;41.0
SMA;198110;84.6
SMA;198111;101.2
SMA;198112;101.5
SMA;198201;83.9
SMA;198202;37.4
SMA;198203;91.1
SMA;198204;75.6
SMA;198205;55.4
SMA;198206;54.7
SMA;198207;55.1
SMA;198208;66.2
SMA;198209;54.0
SMA;198210;83.5
SMA;198211;73.1
SMA;198212;91.1
SMA;198301;83.9
SMA;198302;95.0
SMA;198303;91.8
SMA;198304;72.7
SMA;198305;65.5
SMA;198306;52.6
SMA;198307;69.5
SMA;198308;43.6
SMA;198309;67.7
SMA;198310;61.9
SMA;198311;112.0
SMA;198312;83.9
SMA;198401;101.2
SMA;198402;103.3
SMA;198403;61.2
SMA;198404;47.5
SMA;198405;65.2
SMA;198406;60.5
SMA;198407;65.9
SMA;198408;58.3
SMA;198409;86.4
SMA;198410;70.2
SMA;198411;105.5
SMA;198412;69.1
SMA;198501;80.3
SMA;198502;75.2
SMA;198503;99.7
SMA;198504;86.0
SMA;198505;71.3
SMA;198506;90.7
SMA;198507;73.4
SMA;198508;93.6
SMA;198509;77.4
SMA;198510;53.3
SMA;198511;91.8
SMA;198512;74.2
SMA;198601;128.9
SMA;198602;49.7
SMA;198603;145.8
SMA;198604;69.1
SMA;198605;63.0
SMA;198606;66.6
SMA;198607;78.5
SMA;198608;70.9
SMA;198609;75.2
SMA;198610;126.7
SMA;198611;63.7
SMA;198612;128.2
SMA;198701;99.0
SMA;198702;67.0
SMA;198703;93.6
SMA;198704;68.0
SMA;198705;83.5
SMA;198706;84.6
SMA;198707;74.9
SMA;198708;62.6
SMA;198709;59.0
SMA;198710;96.5
SMA;198711;91.4
SMA;198712;76.7
SMA;198801;105.1
SMA;198802;111.6
SMA;198803;113.0
SMA;198804;60.1
SMA;198805;57.6
SMA;198806;67.0
SMA;198807;82.1
SMA;198808;78.1
SMA;198809;83.5
SMA;198810;92.9
SMA;198811;67.0
SMA;198812;120.6
SMA;198901;75.2
SMA;198902;100.8
SMA;198903;90.4
SMA;198904;74.2
SMA;198905;61.6
SMA;198906;63.4
SMA;198907;53.3
SMA;198908;92.9
SMA;198909;61.2
SMA;198910;89.3
SMA;198911;50.8
SMA;198912;108.7
SMA;199001;91.4
SMA;199002;158.8
SMA;199003;116.3
SMA;199004;74.5
SMA;199005;78.5
SMA;199006;83.2
SMA;199007;62.6
SMA;199008;67.7
SMA;199009;96.8
SMA;199010;116.3
SMA;199011;92.5
SMA;199012;96.1
SMA;199101;74.2
SMA;199102;96.5
SMA;199103;58.7
SMA;199104;50.8
SMA;199105;57.2
SMA;199106;99.4
SMA;199107;73.1
SMA;199108;50.4
SMA;199109;84.6
SMA;199110;92.9
SMA;199111;75.6
SMA;199112;124.6
SMA;199201;62.3
SMA;199202;70.9
SMA;199203;115.9
SMA;199204;99.4
SMA;199205;80.6
SMA;199206;53.6
SMA;199207;78.1
SMA;199208;70.6
SMA;199209;77.4
SMA;199210;114.5
SMA;199211;112.0
SMA;199212;82.4
SMA;199301;132.8
SMA;199302;85.7
SMA;199303;63.4
SMA;199304;77.4
SMA;199305;80.6
SMA;199306;70.2
SMA;199307;69.8
SMA;199308;81.7
SMA;199309;75.6
SMA;199310;68.8
SMA;199311;95.0
SMA;199312;153.4
SMA;199401;126.0
SMA;199402;66.2
SMA;199403;95.4
SMA;199404;89.6
SMA;199405;75.6
SMA;199406;96.1
SMA;199407;74.5
SMA;199408;92.9
SMA;199409;90.4
SMA;199410;68.8
SMA;199411;85.0
SMA;199412;90.7
SMA;199501;128.9
SMA;199502;89.3
SMA;199503;118.8
SMA;199504;89.3
SMA;199505;85.0
SMA;199506;63.7
SMA;199507;89.3
SMA;199508;64.8
SMA;199509;78.8
SMA;199510;40.3
SMA;199511;78.5
SMA;199512;96.1
SMA;199601;36.7
SMA;199602;82.8
SMA;199603;60.1
SMA;199604;67.0
SMA;199605;70.2
SMA;199606;75.6
SMA;199607;68.8
SMA;199608;68.0
SMA;199609;59.0
SMA;199610;90.4
SMA;199611;116.6
SMA;199612;61.9
SMA;199701;40.0
SMA;199702;125.3
SMA;199703;74.2
SMA;199704;77.8
SMA;199705;93.2
SMA;199706;81.0
SMA;199707;55.4
SMA;199708;63.0
SMA;199709;49.7
SMA;199710;94.0
SMA;199711;65.5
SMA;199712;79.2
SMA;199801;107.3
SMA;199802;74.5
SMA;199803;116.3
SMA;199804;92.9
SMA;199805;68.0
SMA;199806;76.3
SMA;199807;61.2
SMA;199808;82.1
SMA;199809;91.4
SMA;199810;129.2
SMA;199811;103.7
SMA;199812;81.0
SMA;199901;114.8
SMA;199902;110.5
SMA;199903;76.3
SMA;199904;85.7
SMA;199905;63.4
SMA;199906;82.1
SMA;199907;56.9
SMA;199908;79.2
SMA;199909;68.4
SMA;199910;88.6
SMA;199911;67.3
SMA;199912;157.7
SMA;200001;119.5
SMA;200002;99.0
SMA;200003;105.1
SMA;200004;69.5
SMA;200005;87.8
SMA;200006;70.2
SMA;200007;82.8
SMA;200008;103.0
SMA;200009;73.4
SMA;200010;64.8
SMA;200011;71.3
SMA;200012;104.4
SMA;200101;87.8
SMA;200102;90.4
SMA;200103;111.6
SMA;200104;86.0
SMA;200105;68.8
SMA;200106;60.1
SMA;200107;71.3
SMA;200108;59.8
SMA;200109;77.8
SMA;200110;60.5
SMA;200111;108.7
SMA;200112;119.5
SMA;200201;123.5
SMA;200202;124.6
SMA;200203;100.8
SMA;200204;75.2
SMA;200205;57.6
SMA;200206;68.4
SMA;200207;87.5
SMA;200208;49.3
SMA;200209;38.9
SMA;200210;105.8
SMA;200211;87.5
SMA;200212;100.1
SMA;200301;129.6
SMA;200302;85.7
SMA;200303;70.9
SMA;200304;99.7
SMA;200305;74.9
SMA;200306;71.3
SMA;200307;82.4
SMA;200308;96.5
SMA;200309;63.7
SMA;200310;104.0
SMA;200311;58.7
SMA;200312;100.8
SMA;200401;136.1
SMA;200402;113.8
SMA;200403;98.6
SMA;200404;76.7
SMA;200405;79.2
SMA;200406;72.4
SMA;200407;76.0
SMA;200408;91.8
SMA;200409;92.9
SMA;200410;78.1
SMA;200411;112.7
SMA;200412;101.5
SMA;200501;106.9
SMA;200502;108.7
SMA;200503;81.4
SMA;200504;62.6
SMA;200505;76.3
SMA;200506;97.9
SMA;200507;75.6
SMA;200508;49.3
SMA;200509;49.0
SMA;200510;57.2
SMA;200511;70.9
SMA;200512;102.2
SMA;200601;76.0
SMA;200602;81.4
SMA;200603;96.1
SMA;200604;71.3
SMA;200605;75.6
SMA;200606;87.8
SMA;200607;103.7
SMA;200608;85.3
SMA;200609;41.8
SMA;200610;110.5
SMA;200611;72.7
SMA;200612;82.1
SMA;200701;131.8
SMA;200702;97.9
SMA;200703;94.0
SMA;200704;51.1
SMA;200705;92.9
SMA;200706;107.3
SMA;200707;71.3
SMA;200708;59.4
