 

stn;time;rsd300y0
BEX;1901;0
BEX;1902;0
BEX;1903;1
BEX;1904;2
BEX;1905;5
BEX;1906;2
BEX;1907;2
BEX;1908;2
BEX;1909;3
BEX;1910;6
BEX;1911;2
BEX;1912;4
BEX;1913;2
BEX;1914;7
BEX;1915;4
BEX;1916;5
BEX;1917;4
BEX;1918;7
BEX;1919;5
BEX;1920;0
BEX;1921;0
BEX;1922;3
BEX;1923;9
BEX;1924;5
BEX;1925;3
BEX;1926;5
BEX;1927;4
BEX;1928;7
BEX;1929;3
BEX;1930;7
BEX;1931;3
BEX;1932;6
BEX;1933;6
BEX;1934;4
BEX;1935;6
BEX;1936;0
BEX;1937;2
BEX;1938;3
BEX;1939;1
BEX;1940;3
BEX;1941;1
BEX;1942;1
BEX;1943;1
BEX;1944;4
BEX;1945;0
BEX;1946;5
BEX;1947;1
BEX;1948;2
BEX;1949;1
BEX;1950;7
BEX;1951;2
BEX;1952;3
BEX;1953;1
BEX;1954;6
BEX;1955;4
BEX;1956;3
BEX;1957;1
BEX;1958;2
BEX;1959;0
BEX;1960;4
BEX;1961;1
BEX;1962;4
BEX;1963;2
BEX;1964;1
BEX;1965;5
BEX;1966;3
BEX;1967;1
BEX;1968;4
BEX;1969;3
BEX;1970;1
BEX;1971;5
BEX;1972;2
BEX;1973;3
BEX;1974;5
BEX;1975;1
BEX;1976;2
BEX;1977;1
BEX;1978;5
BEX;1979;1
BEX;1980;2
BEX;1981;3
BEX;1982;3
BEX;1983;4
BEX;1984;0
BEX;1985;5
BEX;1986;4
BEX;1987;4
BEX;1988;1
BEX;1989;4
BEX;1990;6
BEX;1991;5
BEX;1992;3
BEX;1993;4
BEX;1994;4
BEX;1995;3
BEX;1996;5
BEX;1997;6
BEX;1998;2
BEX;1999;2
BEX;2000;3
BEX;2001;4
BEX;2002;3
BEX;2003;3
BEX;2004;2
BEX;2005;4
BEX;2006;4
BEX;2007;7
BEX;2008;4
BEX;2009;3
BEX;2010;2
BEX;2011;1
