 

stn;time;fklnd3m0
DLFRB;200205;0
DLFRB;200206;0
DLFRB;200207;0
DLFRB;200208;0
DLFRB;200209;0
DLFRB;200210;0
DLFRB;200211;0
DLFRB;200212;0
DLFRB;200301;1
DLFRB;200302;0
DLFRB;200303;0
DLFRB;200304;0
DLFRB;200305;0
DLFRB;200306;0
DLFRB;200307;0
DLFRB;200308;0
DLFRB;200309;0
DLFRB;200310;0
DLFRB;200311;0
DLFRB;200312;0
DLFRB;200401;0
DLFRB;200402;0
DLFRB;200403;0
DLFRB;200404;0
DLFRB;200405;0
DLFRB;200406;0
DLFRB;200407;1
DLFRB;200408;0
DLFRB;200409;0
DLFRB;200410;0
DLFRB;200411;0
DLFRB;200412;0
DLFRB;200501;0
DLFRB;200502;0
DLFRB;200503;0
DLFRB;200504;0
DLFRB;200505;0
DLFRB;200506;0
DLFRB;200507;0
DLFRB;200508;0
DLFRB;200509;0
DLFRB;200510;0
DLFRB;200511;0
DLFRB;200512;0
DLFRB;200601;0
DLFRB;200602;0
DLFRB;200603;0
DLFRB;200604;0
DLFRB;200605;0
DLFRB;200606;0
DLFRB;200607;0
DLFRB;200608;0
DLFRB;200609;0
DLFRB;200610;1
DLFRB;200611;0
DLFRB;200612;0
DLFRB;200701;0
DLFRB;200702;0
DLFRB;200703;0
DLFRB;200704;0
DLFRB;200705;0
DLFRB;200706;0
DLFRB;200707;0
DLFRB;200708;0
DLFRB;200709;0
DLFRB;200710;0
DLFRB;200711;0
DLFRB;200712;0
DLFRB;200801;0
DLFRB;200802;0
DLFRB;200803;0
DLFRB;200804;0
DLFRB;200805;0
DLFRB;200806;0
DLFRB;200807;0
DLFRB;200808;0
DLFRB;200809;0
DLFRB;200810;0
DLFRB;200811;0
DLFRB;200812;0
DLFRB;200901;0
DLFRB;200902;1
DLFRB;200903;0
DLFRB;200904;0
DLFRB;200905;0
DLFRB;200906;0
DLFRB;200907;0
DLFRB;200908;0
DLFRB;200909;0
DLFRB;200910;0
DLFRB;200911;0
DLFRB;200912;0
DLFRB;201001;0
DLFRB;201002;0
DLFRB;201003;0
DLFRB;201004;0
DLFRB;201005;0
DLFRB;201006;0
DLFRB;201007;0
DLFRB;201008;0
DLFRB;201009;0
DLFRB;201010;0
DLFRB;201011;0
DLFRB;201012;0
DLFRB;201101;0
DLFRB;201102;0
DLFRB;201103;0
DLFRB;201104;0
DLFRB;201105;0
DLFRB;201106;0
DLFRB;201107;0
DLFRB;201108;0
DLFRB;201109;0
DLFRB;201110;0
DLFRB;201111;0
DLFRB;201112;0
DLFRB;201201;0
DLFRB;201202;0
DLFRB;201203;0
DLFRB;201204;0
DLFRB;201205;0
DLFRB;201206;0
DLFRB;201207;0
DLFRB;201208;0
DLFRB;201209;0
DLFRB;201210;0
DLFRB;201211;0
DLFRB;201212;0
DLFRB;201301;0
DLFRB;201302;0
DLFRB;201303;0
DLFRB;201304;0
DLFRB;201305;0
DLFRB;201306;0
DLFRB;201307;0
DLFRB;201308;0
DLFRB;201309;0
DLFRB;201310;0
DLFRB;201311;0
DLFRB;201312;0
DLFRB;201401;0
DLFRB;201402;0
DLFRB;201403;0
DLFRB;201404;0
DLFRB;201405;0
DLFRB;201406;0
DLFRB;201407;0
DLFRB;201408;0
DLFRB;201409;0
DLFRB;201410;0
DLFRB;201411;0
DLFRB;201412;0
DLFRB;201501;0
DLFRB;201502;0
DLFRB;201503;0
DLFRB;201504;0
DLFRB;201505;0
DLFRB;201506;0
