 

stn;time;hns000mx
GUE;197012;21
GUE;197101;18
GUE;197102;32
GUE;197103;25
GUE;197104;20
GUE;197105;35
GUE;197106;14
GUE;197107;0
GUE;197108;0
GUE;197109;6
GUE;197110;10
GUE;197111;54
GUE;197112;40
GUE;197201;13
GUE;197202;15
GUE;197203;50
GUE;197204;45
GUE;197205;22
GUE;197206;45
GUE;197207;10
GUE;197208;18
GUE;197209;25
GUE;197210;45
GUE;197211;34
GUE;197212;6
GUE;197301;75
GUE;197302;60
GUE;197303;15
GUE;197304;45
GUE;197305;20
GUE;197306;50
GUE;197307;2
GUE;197308;0
GUE;197309;6
GUE;197310;18
GUE;197311;50
GUE;197312;50
GUE;197401;35
GUE;197402;40
GUE;197403;30
GUE;197404;22
GUE;197405;33
GUE;197406;15
GUE;197407;1
GUE;197408;5
GUE;197409;20
GUE;197410;40
GUE;197411;60
GUE;197412;35
GUE;197501;35
GUE;197502;30
GUE;197503;62
GUE;197504;90
GUE;197505;25
GUE;197506;22
GUE;197507;6
GUE;197508;36
GUE;197509;4
GUE;197510;35
GUE;197511;72
GUE;197512;6
GUE;197601;23
GUE;197602;22
GUE;197603;13
GUE;197604;50
GUE;197605;22
GUE;197606;4
GUE;197607;6
GUE;197608;3
GUE;197609;22
GUE;197610;20
GUE;197611;50
GUE;197612;41
GUE;197701;55
GUE;197702;25
GUE;197703;40
GUE;197704;60
GUE;197705;13
GUE;197706;4
GUE;197707;0
GUE;197708;0
GUE;197709;5
GUE;197710;10
GUE;197711;30
GUE;197712;40
GUE;197801;60
GUE;197802;70
GUE;197803;70
GUE;197804;75
GUE;197805;26
GUE;197806;15
GUE;197807;2
GUE;197808;17
GUE;197809;30
GUE;197810;45
GUE;197811;12
GUE;197812;17
GUE;197901;30
GUE;197902;25
GUE;197903;90
GUE;197904;35
GUE;197905;30
GUE;197906;45
GUE;197907;0
GUE;197908;3
GUE;197909;35
GUE;197910;25
GUE;197911;60
GUE;197912;70
GUE;198001;40
GUE;198002;50
GUE;198003;20
GUE;198004;30
GUE;198005;35
GUE;198006;30
GUE;198007;11
GUE;198008;0
GUE;198009;1
GUE;198010;38
GUE;198011;20
GUE;198012;45
GUE;198101;90
GUE;198102;45
GUE;198103;35
GUE;198104;55
GUE;198105;60
GUE;198106;12
GUE;198107;27
GUE;198108;0
GUE;198109;22
GUE;198110;60
GUE;198111;60
GUE;198112;45
GUE;198201;90
GUE;198202;10
GUE;198203;35
GUE;198204;25
GUE;198205;40
GUE;198206;15
GUE;198207;0
GUE;198208;13
GUE;198209;11
GUE;198210;25
GUE;198211;28
GUE;198212;60
GUE;198301;65
GUE;198302;25
GUE;198303;20
GUE;198304;40
GUE;198305;30
GUE;198306;10
GUE;198307;0
GUE;198308;0
GUE;198309;5
GUE;198310;12
GUE;198311;40
GUE;198312;30
GUE;198401;60
GUE;198402;90
GUE;198403;25
GUE;198404;27
GUE;198405;37
GUE;198406;23
GUE;198407;2
GUE;198408;0
GUE;198409;54
GUE;198410;15
GUE;198411;34
GUE;198412;25
GUE;198501;40
GUE;198502;45
GUE;198503;20
GUE;198504;18
GUE;198505;18
GUE;198506;11
GUE;198507;0
GUE;198508;7
GUE;198509;6
GUE;198510;0
GUE;198511;15
GUE;198512;6
GUE;198601;45
GUE;198602;23
GUE;198603;18
GUE;198604;50
GUE;198605;20
GUE;198606;26
GUE;198607;0
GUE;198608;7
GUE;198609;0
GUE;198610;7
GUE;198611;26
GUE;198612;60
GUE;198701;55
GUE;198702;80
GUE;198703;35
GUE;198704;31
GUE;198705;45
GUE;198706;44
GUE;198707;0
GUE;198708;2
GUE;198709;0
GUE;198710;5
GUE;198711;75
GUE;198712;4
GUE;198801;22
GUE;198802;29
GUE;198803;88
GUE;198804;3
GUE;198805;8
GUE;198806;39
GUE;198807;0
GUE;198808;0
GUE;198809;3
GUE;198810;11
GUE;198811;12
GUE;198812;63
GUE;198901;6
