 

stn;time;rhh150mx
NABHAE;201009;3.4
NABHAE;201010;2.5
NABHAE;201011;3.6
NABHAE;201012;2.2
NABHAE;201101;2.2
NABHAE;201102;3.2
NABHAE;201103;2.5
NABHAE;201104;4.7
NABHAE;201105;6.5
NABHAE;201106;17.9
NABHAE;201107;22.9
NABHAE;201108;11.7
NABHAE;201109;17.2
NABHAE;201110;6.6
NABHAE;201111;2.1
NABHAE;201112;5.6
NABHAE;201201;6.5
NABHAE;201202;1.6
NABHAE;201203;1.7
NABHAE;201204;3.4
NABHAE;201205;6.9
NABHAE;201206;6.4
NABHAE;201207;13.7
NABHAE;201208;15.7
NABHAE;201209;5.8
NABHAE;201210;9.7
NABHAE;201211;3.4
NABHAE;201212;2.8
NABHAE;201301;2.0
NABHAE;201302;5.1
NABHAE;201303;1.6
NABHAE;201304;6.2
NABHAE;201305;5.0
NABHAE;201306;7.7
NABHAE;201307;12.2
NABHAE;201308;7.9
NABHAE;201309;7.2
NABHAE;201310;6.0
NABHAE;201311;7.3
NABHAE;201312;3.1
NABHAE;201401;3.2
NABHAE;201402;3.2
NABHAE;201403;6.5
NABHAE;201404;3.8
NABHAE;201405;9.2
NABHAE;201406;9.8
NABHAE;201407;36.2
NABHAE;201408;5.6
NABHAE;201409;4.9
NABHAE;201410;6.9
NABHAE;201411;3.9
NABHAE;201412;3.3
NABHAE;201501;3.7
NABHAE;201502;1.3
NABHAE;201503;3.7
