 

stn;time;tre200dx
GVE;19540101;-2.6
GVE;19540102;-2.4
GVE;19540103;-3.8
GVE;19540104;-2.0
GVE;19540105;-2.4
GVE;19540106;-2.9
GVE;19540107;-3.0
GVE;19540108;-1.6
GVE;19540109;-0.4
GVE;19540110;2.0
GVE;19540111;3.2
GVE;19540112;7.5
GVE;19540113;5.0
GVE;19540114;5.2
GVE;19540115;8.0
GVE;19540116;11.6
GVE;19540117;11.6
GVE;19540118;6.6
GVE;19540119;7.3
GVE;19540120;10.7
GVE;19540121;5.5
GVE;19540122;10.2
GVE;19540123;1.9
GVE;19540124;-1.0
GVE;19540125;0.4
GVE;19540126;0.4
GVE;19540127;-2.4
GVE;19540128;1.2
GVE;19540129;2.5
GVE;19540130;1.4
GVE;19540131;-0.3
GVE;19540201;-5.5
GVE;19540202;-7.6
GVE;19540203;-7.0
GVE;19540204;-4.1
GVE;19540205;-1.8
GVE;19540206;0.8
GVE;19540207;1.9
GVE;19540208;3.7
GVE;19540209;5.2
GVE;19540210;6.5
GVE;19540211;6.0
GVE;19540212;6.3
GVE;19540213;9.5
GVE;19540214;8.9
GVE;19540215;6.9
GVE;19540216;5.5
GVE;19540217;4.7
GVE;19540218;3.0
GVE;19540219;2.1
GVE;19540220;4.2
GVE;19540221;8.0
GVE;19540222;7.5
GVE;19540223;8.7
GVE;19540224;11.3
GVE;19540225;9.5
GVE;19540226;9.2
GVE;19540227;11.0
GVE;19540228;9.5
GVE;19540301;8.2
GVE;19540302;12.2
GVE;19540303;10.4
GVE;19540304;8.6
GVE;19540305;8.5
GVE;19540306;6.9
GVE;19540307;9.2
GVE;19540308;10.5
GVE;19540309;13.1
GVE;19540310;14.4
GVE;19540311;14.1
GVE;19540312;9.0
GVE;19540313;8.4
GVE;19540314;16.1
GVE;19540315;17.0
GVE;19540316;18.5
GVE;19540317;11.6
GVE;19540318;14.6
GVE;19540319;17.2
GVE;19540320;11.5
GVE;19540321;13.9
GVE;19540322;17.2
GVE;19540323;15.0
GVE;19540324;14.9
GVE;19540325;16.2
GVE;19540326;18.5
GVE;19540327;11.2
GVE;19540328;15.0
GVE;19540329;15.0
GVE;19540330;15.0
GVE;19540331;10.7
GVE;19540401;13.4
GVE;19540402;14.7
GVE;19540403;18.3
GVE;19540404;20.1
GVE;19540405;20.0
GVE;19540406;3.9
GVE;19540407;7.6
GVE;19540408;8.5
GVE;19540409;7.4
GVE;19540410;6.2
GVE;19540411;9.2
GVE;19540412;14.8
GVE;19540413;16.9
GVE;19540414;14.7
GVE;19540415;12.8
GVE;19540416;8.1
GVE;19540417;8.2
GVE;19540418;9.0
GVE;19540419;8.1
GVE;19540420;7.2
GVE;19540421;11.2
GVE;19540422;14.6
GVE;19540423;18.6
GVE;19540424;19.6
GVE;19540425;20.7
GVE;19540426;16.1
GVE;19540427;11.1
GVE;19540428;14.0
GVE;19540429;19.1
GVE;19540430;14.5
GVE;19540501;20.0
GVE;19540502;18.6
GVE;19540503;13.4
GVE;19540504;11.9
GVE;19540505;13.3
GVE;19540506;17.6
GVE;19540507;16.3
GVE;19540508;17.6
GVE;19540509;19.3
GVE;19540510;24.5
GVE;19540511;22.0
GVE;19540512;24.3
GVE;19540513;25.3
GVE;19540514;23.8
GVE;19540515;12.2
GVE;19540516;18.7
GVE;19540517;18.3
GVE;19540518;12.8
GVE;19540519;11.0
GVE;19540520;15.6
GVE;19540521;13.5
GVE;19540522;16.0
GVE;19540523;15.4
GVE;19540524;18.3
GVE;19540525;23.0
GVE;19540526;24.0
GVE;19540527;24.5
GVE;19540528;26.2
GVE;19540529;18.8
GVE;19540530;21.0
GVE;19540531;21.3
GVE;19540601;20.0
GVE;19540602;23.6
GVE;19540603;21.2
GVE;19540604;15.8
GVE;19540605;19.8
GVE;19540606;19.8
GVE;19540607;21.3
GVE;19540608;25.5
GVE;19540609;21.0
GVE;19540610;21.5
GVE;19540611;20.0
GVE;19540612;20.0
GVE;19540613;16.8
GVE;19540614;20.3
GVE;19540615;21.6
GVE;19540616;20.4
GVE;19540617;23.0
GVE;19540618;26.0
GVE;19540619;29.2
GVE;19540620;30.0
GVE;19540621;29.8
GVE;19540622;27.5
GVE;19540623;27.4
GVE;19540624;26.2
GVE;19540625;27.1
GVE;19540626;28.0
GVE;19540627;26.0
GVE;19540628;19.9
GVE;19540629;21.0
GVE;19540630;18.0
GVE;19540701;22.8
GVE;19540702;15.6
GVE;19540703;21.5
GVE;19540704;18.6
GVE;19540705;19.3
GVE;19540706;20.6
GVE;19540707;14.2
GVE;19540708;18.9
GVE;19540709;21.1
GVE;19540710;21.5
GVE;19540711;23.0
GVE;19540712;22.4
GVE;19540713;18.5
GVE;19540714;21.4
GVE;19540715;22.2
GVE;19540716;22.5
GVE;19540717;23.6
GVE;19540718;24.4
GVE;19540719;21.0
GVE;19540720;24.1
GVE;19540721;27.4
GVE;19540722;27.0
GVE;19540723;26.3
GVE;19540724;26.7
GVE;19540725;30.1
GVE;19540726;28.6
GVE;19540727;28.8
GVE;19540728;24.8
GVE;19540729;22.6
GVE;19540730;20.5
GVE;19540731;21.6
GVE;19540801;26.5
GVE;19540802;29.5
GVE;19540803;30.7
GVE;19540804;28.4
GVE;19540805;27.5
GVE;19540806;31.9
GVE;19540807;22.7
GVE;19540808;21.8
GVE;19540809;21.3
GVE;19540810;21.3
GVE;19540811;20.1
GVE;19540812;25.7
GVE;19540813;28.0
GVE;19540814;19.4
GVE;19540815;19.5
GVE;19540816;18.4
GVE;19540817;22.5
GVE;19540818;25.0
GVE;19540819;23.0
GVE;19540820;20.2
GVE;19540821;15.0
GVE;19540822;16.6
GVE;19540823;16.5
GVE;19540824;17.5
GVE;19540825;12.7
GVE;19540826;17.6
GVE;19540827;20.2
GVE;19540828;21.2
GVE;19540829;24.2
GVE;19540830;23.8
GVE;19540831;25.3
GVE;19540901;27.3
GVE;19540902;23.3
GVE;19540903;24.0
GVE;19540904;25.1
GVE;19540905;23.0
GVE;19540906;23.8
GVE;19540907;24.2
GVE;19540908;20.7
GVE;19540909;21.8
GVE;19540910;25.0
GVE;19540911;25.7
GVE;19540912;19.5
GVE;19540913;19.8
GVE;19540914;16.6
GVE;19540915;18.0
GVE;19540916;21.4
GVE;19540917;20.6
GVE;19540918;23.6
GVE;19540919;24.9
GVE;19540920;22.1
GVE;19540921;16.3
GVE;19540922;15.4
GVE;19540923;16.0
GVE;19540924;19.4
GVE;19540925;13.2
GVE;19540926;17.1
GVE;19540927;18.7
GVE;19540928;19.0
GVE;19540929;13.8
GVE;19540930;13.2
GVE;19541001;17.9
GVE;19541002;17.3
GVE;19541003;20.2
GVE;19541004;17.5
GVE;19541005;16.2
GVE;19541006;18.9
GVE;19541007;12.6
GVE;19541008;12.5
GVE;19541009;12.2
