 

stn;time;rre003mx
BEBUD;201409;14.7
BEBUD;201410;34.5
BEBUD;201411;44.9
BEBUD;201412;23.9
BEBUD;201501;23.1
BEBUD;201502;16.4
BEBUD;201503;22.1
BEBUD;201504;28.0
BEBUD;201505;77.8
BEBUD;201506;44.6
BEBUD;201507;15.4
BEBUD;201508;24.0
BEBUD;201509;29.8
BEBUD;201510;17.2
BEBUD;201511;47.2
BEBUD;201512;5.5
BEBUD;201601;50.0
BEBUD;201602;28.4
BEBUD;201603;24.2
BEBUD;201604;45.6
BEBUD;201605;77.0
BEBUD;201606;41.6
BEBUD;201607;84.6
BEBUD;201608;38.5
BEBUD;201609;32.6
BEBUD;201610;63.5
BEBUD;201611;40.6
BEBUD;201612;0.4
BEBUD;201701;31.6
BEBUD;201702;31.6
BEBUD;201703;34.5
