 

stn;time;rzz150mx
KLA;201401;1.4
KLA;201402;1.3
KLA;201403;0.8
KLA;201404;0.8
KLA;201405;1.3
KLA;201406;6.7
KLA;201407;5.3
KLA;201408;2.3
KLA;201409;1.7
KLA;201410;1.4
KLA;201411;2.0
KLA;201412;0.5
KLA;201501;5.5
KLA;201502;0.4
KLA;201503;1.0
KLA;201504;1.0
KLA;201505;2.0
KLA;201506;1.9
KLA;201507;9.0
KLA;201508;4.1
KLA;201509;2.3
KLA;201510;1.3
KLA;201511;1.3
KLA;201512;0.4
KLA;201601;0.8
KLA;201602;0.8
KLA;201603;1.0
KLA;201604;1.1
KLA;201605;2.1
KLA;201606;2.8
KLA;201607;4.6
KLA;201608;5.4
KLA;201609;8.5
KLA;201610;1.4
KLA;201611;1.4
KLA;201612;0.3
KLA;201701;1.0
KLA;201702;1.5
KLA;201703;0.9
KLA;201704;0.7
KLA;201705;3.3
KLA;201706;7.2
KLA;201707;3.9
KLA;201708;8.5
KLA;201709;2.5
KLA;201710;1.2
KLA;201711;1.1
KLA;201712;1.5
KLA;201801;2.1
KLA;201802;0.6
KLA;201803;1.0
KLA;201804;1.1
KLA;201805;7.0
KLA;201806;4.6
KLA;201807;3.4
KLA;201808;5.3
KLA;201809;2.4
KLA;201810;1.7
KLA;201811;0.4
