 

stn;time;rs1000y0
DIS;1959;0
DIS;1960;0
DIS;1961;0
DIS;1962;0
DIS;1963;0
DIS;1964;0
DIS;1965;0
DIS;1966;0
DIS;1967;0
DIS;1968;0
DIS;1969;0
DIS;1970;0
DIS;1971;0
DIS;1972;0
DIS;1973;0
DIS;1974;0
DIS;1975;0
DIS;1976;0
DIS;1977;0
DIS;1978;0
DIS;1979;0
DIS;1980;0
DIS;1981;0
DIS;1982;0
DIS;1983;0
DIS;1984;1
DIS;1985;0
DIS;1986;0
DIS;1987;1
DIS;1988;0
DIS;1989;0
DIS;1990;0
DIS;1991;0
DIS;1992;0
DIS;1993;0
DIS;1994;0
DIS;1995;0
DIS;1996;1
DIS;1997;0
DIS;1998;1
DIS;1999;0
DIS;2000;0
DIS;2001;0
DIS;2002;2
DIS;2003;0
DIS;2004;0
DIS;2005;0
DIS;2006;0
DIS;2007;0
DIS;2008;0
DIS;2009;0
DIS;2010;0
DIS;2011;0
DIS;2012;0
DIS;2013;0
DIS;2014;1
DIS;2015;0
DIS;2016;0
