 

stn;time;rsd700y0
BRP;1901;0
BRP;1902;0
BRP;1903;0
BRP;1904;0
BRP;1905;0
BRP;1906;1
BRP;1907;0
BRP;1908;0
BRP;1909;0
BRP;1910;0
BRP;1911;1
BRP;1912;0
BRP;1913;0
BRP;1914;0
BRP;1915;0
BRP;1916;0
BRP;1917;0
BRP;1918;1
BRP;1919;0
BRP;1920;0
BRP;1921;0
BRP;1922;0
BRP;1923;0
BRP;1924;0
BRP;1925;0
BRP;1926;1
BRP;1927;0
BRP;1928;0
BRP;1929;0
BRP;1930;0
BRP;1931;0
BRP;1932;0
BRP;1933;0
BRP;1934;0
BRP;1935;0
BRP;1936;0
BRP;1937;0
BRP;1938;0
BRP;1939;0
BRP;1940;0
BRP;1941;0
BRP;1942;0
BRP;1943;0
BRP;1944;0
BRP;1945;0
BRP;1946;0
BRP;1947;0
BRP;1948;0
BRP;1949;0
BRP;1950;0
BRP;1951;0
BRP;1952;0
BRP;1953;0
BRP;1954;1
BRP;1955;0
BRP;1956;0
BRP;1957;0
BRP;1958;0
BRP;1959;0
BRP;1960;1
BRP;1961;0
BRP;1962;0
BRP;1963;0
BRP;1964;0
BRP;1965;0
BRP;1966;0
BRP;1967;0
BRP;1968;0
BRP;1969;0
BRP;1970;0
BRP;1971;0
BRP;1972;0
BRP;1973;0
BRP;1974;0
BRP;1975;0
BRP;1976;0
BRP;1977;0
BRP;1978;0
BRP;1979;1
BRP;1980;0
BRP;1981;1
BRP;1982;0
BRP;1983;0
BRP;1984;0
BRP;1985;0
BRP;1986;0
BRP;1987;1
BRP;1988;1
BRP;1989;0
BRP;1990;1
BRP;1991;0
BRP;1992;0
BRP;1993;1
BRP;1994;0
BRP;1995;0
BRP;1996;0
BRP;1997;0
BRP;1998;0
BRP;1999;0
BRP;2000;1
BRP;2001;0
BRP;2002;2
BRP;2003;0
BRP;2004;0
BRP;2005;0
BRP;2006;0
BRP;2007;0
BRP;2008;0
BRP;2009;0
BRP;2010;0
BRP;2011;1
BRP;2012;0
BRP;2013;0
BRP;2014;0
BRP;2015;0
BRP;2016;0
BRP;2017;0
BRP;2018;1
BRP;2019;0
BRP;2020;0
