 

stn;time;rti150yx
FRC;1977;19770428
FRC;1978;19780807
FRC;1979;19790127
FRC;1980;19801007
FRC;1981;19810525
FRC;1982;19821013
FRC;1983;19831126
FRC;1984;19840904
FRC;1985;19851228
FRC;1986;19860123
FRC;1987;19870823
FRC;1988;19880820
FRC;1989;19891028
FRC;1990;19900214
FRC;1991;19910616
FRC;1992;19921028
FRC;1993;19930710
FRC;1994;19940518
FRC;1995;19950512
FRC;1996;19960705
FRC;1997;19970912
FRC;1998;19981024
FRC;1999;19990809
FRC;2000;20000526
FRC;2001;20010608
FRC;2002;20021021
FRC;2003;20030830
FRC;2004;20040113
FRC;2005;20050821
FRC;2006;20060917
FRC;2007;20070808
FRC;2008;20080812
FRC;2009;20090717
