 

stn;time;rzz150mx
TICIA;201210;7.8
TICIA;201211;2.0
TICIA;201212;2.2
TICIA;201301;0.6
TICIA;201302;1.2
TICIA;201303;1.2
TICIA;201304;9.8
TICIA;201305;5.6
TICIA;201306;0.6
TICIA;201307;8.8
TICIA;201308;4.0
TICIA;201309;11.0
TICIA;201310;7.0
TICIA;201311;2.4
TICIA;201312;2.0
TICIA;201401;0.8
TICIA;201402;2.8
TICIA;201403;2.8
TICIA;201404;4.0
TICIA;201405;7.2
TICIA;201406;17.6
TICIA;201407;19.0
TICIA;201408;12.8
TICIA;201409;3.8
TICIA;201410;15.6
TICIA;201411;8.4
TICIA;201412;3.4
TICIA;201501;2.0
TICIA;201502;1.4
TICIA;201503;0.6
TICIA;201504;3.6
TICIA;201505;7.6
TICIA;201506;10.0
TICIA;201507;7.8
TICIA;201508;8.2
TICIA;201509;5.0
TICIA;201510;5.2
TICIA;201511;0.6
TICIA;201512;0.0
TICIA;201601;0.8
TICIA;201602;1.4
TICIA;201603;3.0
TICIA;201604;5.6
TICIA;201605;6.2
TICIA;201606;9.0
TICIA;201607;11.4
TICIA;201608;16.2
TICIA;201609;11.6
TICIA;201610;5.8
TICIA;201611;1.8
TICIA;201612;0.2
