 

stn;time;tre200y0
BIL;1959;10.6
BIL;1960;9.6
BIL;1961;10.7
BIL;1962;9.1
BIL;1963;8.6
BIL;1964;9.9
BIL;1965;8.9
BIL;1966;9.3
BIL;1967;9.1
BIL;1968;8.7
BIL;1969;8.3
BIL;1970;8.4
BIL;1971;8.7
BIL;1972;8.4
BIL;1973;8.8
BIL;1974;9.4
BIL;1975;9.3
BIL;1976;9.3
BIL;1977;9.3
BIL;1978;8.5
BIL;1979;9.1
BIL;1980;8.4
BIL;1981;9.0
BIL;1982;9.7
BIL;1983;9.6
BIL;1984;8.8
BIL;1985;8.6
BIL;1986;8.9
BIL;1987;9.0
BIL;1988;10.0
BIL;1989;9.8
BIL;1990;10.1
BIL;1991;9.4
BIL;1992;10.1
BIL;1993;9.7
BIL;1994;11.1
BIL;1995;10.1
BIL;1996;9.2
BIL;1997;10.0
BIL;1998;10.0
BIL;1999;10.1
BIL;2000;10.8
BIL;2001;10.3
BIL;2002;10.6
BIL;2003;10.9
BIL;2004;10.2
BIL;2005;9.9
BIL;2006;10.4
BIL;2007;10.7
BIL;2008;10.2
BIL;2009;10.6
BIL;2010;9.7
BIL;2011;11.1
