 

stn;time;rs1000y0
OPF;1973;0
OPF;1974;0
OPF;1975;0
OPF;1976;0
OPF;1977;0
OPF;1978;0
OPF;1979;0
OPF;1980;0
OPF;1981;0
OPF;1982;0
OPF;1983;0
OPF;1984;0
OPF;1985;0
OPF;1986;0
OPF;1987;0
OPF;1988;0
OPF;1989;0
OPF;1990;0
OPF;1991;0
OPF;1992;0
OPF;1993;0
OPF;1994;0
OPF;1995;0
OPF;1996;0
OPF;1997;0
OPF;1998;0
OPF;1999;0
OPF;2000;0
OPF;2001;0
OPF;2002;1
OPF;2003;0
OPF;2004;0
OPF;2005;0
OPF;2006;0
OPF;2007;0
OPF;2008;0
OPF;2009;0
OPF;2010;0
OPF;2011;0
OPF;2012;0
OPF;2013;0
OPF;2014;0
OPF;2015;0
OPF;2016;0
OPF;2017;0
OPF;2018;0
OPF;2019;0
OPF;2020;0
