 

stn;time;rsd300y0
KIE;1927;4
KIE;1928;5
KIE;1929;5
KIE;1930;9
KIE;1931;4
KIE;1932;6
KIE;1933;1
KIE;1934;4
KIE;1935;4
KIE;1936;6
KIE;1937;4
KIE;1938;0
KIE;1939;5
KIE;1940;5
KIE;1941;1
KIE;1942;3
KIE;1943;0
KIE;1944;3
KIE;1945;2
KIE;1946;6
KIE;1947;2
KIE;1948;3
KIE;1949;2
KIE;1950;4
KIE;1951;3
KIE;1952;3
KIE;1953;3
KIE;1954;6
KIE;1955;7
KIE;1956;4
KIE;1957;4
KIE;1958;6
KIE;1959;3
KIE;1960;3
KIE;1961;5
KIE;1962;6
KIE;1963;5
KIE;1964;2
KIE;1965;7
KIE;1966;5
KIE;1967;3
KIE;1968;7
KIE;1969;8
KIE;1970;2
KIE;1971;3
KIE;1972;2
KIE;1973;3
KIE;1974;1
KIE;1975;2
KIE;1976;3
KIE;1977;1
KIE;1978;4
KIE;1979;8
KIE;1980;5
KIE;1981;3
KIE;1982;3
KIE;1983;3
KIE;1984;6
KIE;1985;4
KIE;1986;8
KIE;1987;5
KIE;1988;5
KIE;1989;7
KIE;1990;7
KIE;1991;6
KIE;1992;3
KIE;1993;8
KIE;1994;2
KIE;1995;3
KIE;1996;2
KIE;1997;4
KIE;1998;3
KIE;1999;3
KIE;2000;2
KIE;2001;2
KIE;2002;5
KIE;2003;0
KIE;2004;5
KIE;2005;7
KIE;2006;7
KIE;2007;5
KIE;2008;5
KIE;2009;5
KIE;2010;5
KIE;2011;4
KIE;2012;4
KIE;2013;5
KIE;2014;3
KIE;2015;3
KIE;2016;3
KIE;2017;4
KIE;2018;4
KIE;2019;3
KIE;2020;6
