 

stn;time;tre200y0
IYSWA;1985;7.0
IYSWA;1986;7.0
IYSWA;1987;7.0
IYSWA;1988;7.7
IYSWA;1989;8.0
IYSWA;1990;7.8
IYSWA;1991;6.9
IYSWA;1992;7.6
IYSWA;1993;7.4
IYSWA;1994;8.5
IYSWA;1995;7.4
IYSWA;1996;7.0
IYSWA;1997;8.2
IYSWA;1998;8.1
IYSWA;1999;7.8
IYSWA;2000;8.6
IYSWA;2001;8.1
IYSWA;2002;8.9
IYSWA;2003;8.9
IYSWA;2004;8.3
IYSWA;2005;7.8
IYSWA;2006;8.5
IYSWA;2007;9.4
IYSWA;2008;8.5
IYSWA;2009;8.6
IYSWA;2010;7.1
IYSWA;2011;8.2
IYSWA;2012;7.9
IYSWA;2013;7.4
IYSWA;2014;8.0
IYSWA;2015;8.4
IYSWA;2016;7.8
IYSWA;2017;7.7
IYSWA;2018;8.2
IYSWA;2019;8.0
IYSWA;2020;8.1
