 

stn;time;rhs150d0
LON;18860401;0.0
LON;18860402;0.0
LON;18860403;0.0
LON;18860404;1.9
LON;18860405;0.0
LON;18860406;7.5
LON;18860407;0.0
LON;18860408;2.3
LON;18860409;7.5
LON;18860410;2.3
LON;18860411;2.3
LON;18860412;0.0
LON;18860413;0.0
LON;18860414;0.0
LON;18860415;0.0
LON;18860416;0.0
LON;18860417;0.0
LON;18860418;0.0
LON;18860419;0.0
LON;18860420;7.5
LON;18860421;0.5
LON;18860422;0.0
LON;18860423;0.0
LON;18860424;0.0
LON;18860425;0.0
LON;18860426;0.0
LON;18860427;0.0
LON;18860428;4.7
LON;18860429;3.3
LON;18860430;10.8
LON;18860501;0.0
LON;18860502;0.0
LON;18860503;0.0
LON;18860504;0.0
LON;18860505;0.0
LON;18860506;0.0
LON;18860507;0.0
LON;18860508;0.0
LON;18860509;0.0
LON;18860510;17.9
LON;18860511;5.3
LON;18860512;7.4
LON;18860513;30.6
LON;18860514;5.3
LON;18860515;4.4
LON;18860516;0.0
LON;18860517;0.0
LON;18860518;0.0
LON;18860519;0.0
LON;18860520;0.0
LON;18860521;0.0
LON;18860522;0.0
LON;18860523;6.1
LON;18860524;1.8
LON;18860525;0.0
LON;18860526;0.0
LON;18860527;0.0
LON;18860528;1.3
LON;18860529;9.6
LON;18860530;6.6
LON;18860531;0.0
LON;18860601;0.0
LON;18860602;0.0
LON;18860603;4.6
LON;18860604;1.7
LON;18860605;0.8
LON;18860606;0.0
LON;18860607;14.1
LON;18860608;0.0
LON;18860609;11.6
LON;18860610;0.0
LON;18860611;0.0
LON;18860612;2.1
LON;18860613;0.0
LON;18860614;0.0
LON;18860615;0.0
LON;18860616;0.0
LON;18860617;0.0
LON;18860618;0.0
LON;18860619;7.0
LON;18860620;7.9
LON;18860621;2.1
LON;18860622;0.4
LON;18860623;1.2
LON;18860624;0.0
LON;18860625;0.0
LON;18860626;7.0
LON;18860627;0.0
LON;18860628;0.0
LON;18860629;0.0
LON;18860630;0.0
LON;18860701;0.0
LON;18860702;0.0
LON;18860703;0.0
LON;18860704;0.0
LON;18860705;0.0
LON;18860706;0.0
LON;18860707;0.0
LON;18860708;9.0
LON;18860709;6.1
LON;18860710;0.0
LON;18860711;0.0
LON;18860712;0.0
LON;18860713;0.0
LON;18860714;16.3
LON;18860715;0.0
LON;18860716;0.0
LON;18860717;0.0
LON;18860718;0.0
LON;18860719;0.0
LON;18860720;0.0
LON;18860721;0.0
LON;18860722;1.2
LON;18860723;0.0
LON;18860724;0.0
LON;18860725;0.0
LON;18860726;31.9
LON;18860727;4.1
LON;18860728;0.4
LON;18860729;0.0
LON;18860730;0.0
LON;18860731;10.2
LON;18860801;3.8
LON;18860802;2.1
LON;18860803;0.0
LON;18860804;6.3
LON;18860805;2.5
LON;18860806;0.0
LON;18860807;0.0
LON;18860808;0.0
LON;18860809;0.0
LON;18860810;0.0
LON;18860811;15.9
LON;18860812;18.4
LON;18860813;0.0
LON;18860814;2.9
LON;18860815;0.0
LON;18860816;0.0
LON;18860817;0.0
LON;18860818;2.9
LON;18860819;3.3
LON;18860820;0.0
LON;18860821;0.0
LON;18860822;0.0
LON;18860823;8.4
LON;18860824;2.5
LON;18860825;2.5
LON;18860826;0.0
LON;18860827;0.0
LON;18860828;0.0
LON;18860829;0.0
LON;18860830;0.0
LON;18860831;0.0
LON;18860901;0.0
LON;18860902;1.7
