 

stn;time;rre003mx
WSI;190002;33.6
WSI;190003;18.2
WSI;190004;9.9
WSI;190005;38.3
WSI;190006;28.7
WSI;190007;68.0
WSI;190008;56.3
WSI;190009;30.7
WSI;190010;20.2
WSI;190011;18.6
WSI;190012;34.5
WSI;190101;28.5
WSI;190102;19.9
WSI;190103;34.0
WSI;190104;48.1
WSI;190105;14.4
WSI;190106;48.1
WSI;190107;36.8
WSI;190108;51.1
WSI;190109;56.6
WSI;190110;42.7
WSI;190111;19.0
WSI;190112;44.2
WSI;190201;25.4
WSI;190202;22.8
WSI;190203;30.9
WSI;190204;14.3
WSI;190205;39.9
WSI;190206;29.7
WSI;190207;50.9
WSI;190208;57.7
WSI;190209;40.5
WSI;190210;38.8
WSI;190211;16.2
WSI;190212;30.3
WSI;190301;24.4
WSI;190302;31.7
WSI;190303;21.6
WSI;190304;17.1
WSI;190305;26.6
WSI;190306;37.1
WSI;190307;64.7
WSI;190308;48.9
WSI;190309;53.2
WSI;190310;24.7
WSI;190311;28.7
WSI;190312;20.0
WSI;190401;26.5
WSI;190402;35.5
WSI;190403;17.1
WSI;190404;28.1
WSI;190405;64.3
WSI;190406;41.2
WSI;190407;15.5
WSI;190408;56.1
WSI;190409;31.4
WSI;190410;30.9
WSI;190411;12.9
WSI;190412;20.2
WSI;190501;24.3
WSI;190502;12.8
WSI;190503;38.8
WSI;190504;43.0
WSI;190505;31.7
WSI;190506;32.2
WSI;190507;37.7
WSI;190508;57.3
WSI;190509;41.3
WSI;190510;30.0
WSI;190511;20.1
WSI;190512;23.6
WSI;190601;22.9
WSI;190602;31.6
WSI;190603;29.9
WSI;190604;19.0
WSI;190605;69.3
WSI;190606;41.4
WSI;190607;32.5
WSI;190608;25.8
WSI;190609;13.0
WSI;190610;19.1
WSI;190611;49.4
WSI;190612;26.5
WSI;190701;25.6
WSI;190702;28.3
WSI;190703;38.7
WSI;190704;29.5
WSI;190705;14.3
WSI;190706;43.2
WSI;190707;32.7
WSI;190708;28.2
WSI;190709;35.9
WSI;190710;19.4
WSI;190711;11.1
WSI;190712;44.9
WSI;190801;30.0
WSI;190802;45.5
WSI;190803;17.4
WSI;190804;23.4
WSI;190805;44.6
WSI;190806;40.6
WSI;190807;70.1
WSI;190808;34.6
WSI;190809;55.2
WSI;190810;6.5
WSI;190811;39.4
WSI;190812;18.8
WSI;190901;16.8
WSI;190902;15.5
WSI;190903;18.5
WSI;190904;21.6
WSI;190905;14.8
WSI;190906;57.3
WSI;190907;86.4
WSI;190908;52.4
WSI;190909;31.8
WSI;190910;39.4
WSI;190911;35.3
WSI;190912;21.5
WSI;191001;115.7
WSI;191002;67.3
WSI;191003;24.5
WSI;191004;20.0
WSI;191005;40.1
WSI;191006;61.1
WSI;191007;70.2
WSI;191008;38.2
WSI;191009;35.6
WSI;191010;9.9
WSI;191011;45.1
WSI;191012;36.0
WSI;191101;13.2
WSI;191102;37.2
WSI;191103;22.8
WSI;191104;18.7
WSI;191105;31.8
WSI;191106;28.5
WSI;191107;17.5
WSI;191108;40.3
WSI;191109;35.6
WSI;191110;31.3
WSI;191111;27.3
WSI;191112;19.1
WSI;191201;31.5
WSI;191202;16.6
WSI;191203;27.5
WSI;191204;16.7
WSI;191205;43.9
WSI;191206;51.6
WSI;191207;37.4
WSI;191208;38.9
WSI;191209;30.7
WSI;191210;44.4
WSI;191211;35.3
WSI;191212;21.6
WSI;191301;24.3
WSI;191302;18.2
WSI;191303;34.9
WSI;191304;35.9
WSI;191305;28.3
WSI;191306;41.3
WSI;191307;25.1
WSI;191308;37.9
WSI;191309;46.1
WSI;191310;14.9
WSI;191311;40.1
WSI;191312;40.7
WSI;191401;62.5
WSI;191402;14.4
WSI;191403;40.3
WSI;191404;17.2
WSI;191405;54.8
WSI;191406;34.0
WSI;191407;26.6
WSI;191408;33.0
WSI;191409;44.5
WSI;191410;19.3
WSI;191411;21.3
WSI;191412;45.2
WSI;191501;20.3
WSI;191502;29.7
WSI;191503;30.9
WSI;191504;46.4
WSI;191505;33.3
WSI;191506;21.6
WSI;191507;45.6
WSI;191508;35.0
WSI;191509;54.4
WSI;191510;22.6
WSI;191511;52.2
WSI;191512;42.6
WSI;191601;18.2
WSI;191602;24.6
WSI;191603;23.5
WSI;191604;29.8
WSI;191605;18.2
WSI;191606;61.6
WSI;191607;49.5
WSI;191608;49.5
WSI;191609;32.8
WSI;191610;34.8
WSI;191611;31.4
