 

stn;time;rzz150mx
GECRN;200202;1.6
GECRN;200203;0.7
GECRN;200204;0.8
GECRN;200205;1.3
GECRN;200206;6.2
GECRN;200207;13.0
GECRN;200208;3.8
GECRN;200209;1.5
GECRN;200210;2.7
GECRN;200211;1.8
GECRN;200212;1.0
GECRN;200301;1.0
GECRN;200302;0.8
GECRN;200303;1.0
GECRN;200304;1.5
GECRN;200305;3.5
GECRN;200306;6.7
GECRN;200307;5.4
GECRN;200308;6.6
GECRN;200309;9.4
GECRN;200310;1.8
GECRN;200311;1.0
GECRN;200312;1.1
GECRN;200401;2.0
GECRN;200402;0.6
GECRN;200403;0.7
GECRN;200404;4.0
GECRN;200405;2.0
GECRN;200406;4.2
GECRN;200407;14.2
GECRN;200408;8.8
GECRN;200409;2.6
GECRN;200410;5.8
GECRN;200411;1.1
GECRN;200412;1.0
GECRN;200501;2.0
GECRN;200502;1.5
GECRN;200503;1.3
GECRN;200504;1.7
GECRN;200505;1.8
GECRN;200506;12.6
GECRN;200507;14.9
GECRN;200508;2.5
GECRN;200509;3.2
GECRN;200510;3.6
GECRN;200511;0.7
GECRN;200512;0.6
