 

stn;time;fu3010m1
IYPFE;201009;24.1
IYPFE;201010;25.2
IYPFE;201011;22.3
IYPFE;201012;51.8
IYPFE;201101;32.8
IYPFE;201102;36.0
IYPFE;201103;23.8
IYPFE;201104;33.5
IYPFE;201105;28.1
IYPFE;201106;28.8
IYPFE;201107;22.0
IYPFE;201108;26.6
IYPFE;201109;26.6
IYPFE;201110;30.2
IYPFE;201111;13.7
IYPFE;201112;28.1
IYPFE;201201;42.1
IYPFE;201202;41.0
IYPFE;201203;29.5
IYPFE;201204;34.9
IYPFE;201205;25.9
IYPFE;201206;23.4
IYPFE;201207;23.8
IYPFE;201208;28.4
IYPFE;201209;27.0
IYPFE;201210;29.5
IYPFE;201211;18.7
IYPFE;201212;29.5
IYPFE;201301;38.5
IYPFE;201302;37.8
IYPFE;201303;30.6
IYPFE;201304;21.6
IYPFE;201305;21.6
IYPFE;201306;40.3
IYPFE;201307;28.8
IYPFE;201308;20.9
IYPFE;201309;20.9
